; Effective Area Spectral Curve for GOES-18 SUVI FM3
; This file contains the all the components used in the
; computation of the effective area(lam):
; EA(lam) = PM(lam) * SM(lam) * EntFilt(lam) * FW1(lam) * ...
;           FW2(lam) * QE(lam) * Geom_Area
; Degradation due to contamination is not included
;
; File Generated 24-Jan-2025
;-------------------------------------------------------
; Geometric Area = 19.362316 cm^2
; 
; Wavelength[A]  EA_Thin/Open[cm^2]  EA_Thin/Thin[cm^2]  EA_Thick/Open[cm^2]
          12.6        3.204910e-18        1.346875e-18         2.395131e-18
          12.7        3.129376e-18        1.299979e-18         2.326426e-18
          12.8        3.054957e-18        1.254309e-18         2.259084e-18
          12.9        2.981627e-18        1.209838e-18         2.193097e-18
          13.0        2.909304e-18        1.166493e-18         2.128353e-18
          13.1        2.907672e-18        1.165839e-18         2.127159e-18
          13.2        2.836464e-18        1.123676e-18         2.063755e-18
          13.3        2.696863e-18        1.042213e-18         1.940250e-18
          13.4        2.624158e-18        1.000725e-18         1.876569e-18
          13.5        2.552542e-18        9.604036e-19         1.814230e-18
          13.6        2.551029e-18        9.598346e-19         1.813155e-18
          13.7        2.480783e-18        9.208133e-19         1.752375e-18
          13.8        2.345257e-18        8.467928e-19         1.635974e-18
          13.9        2.278807e-18        8.113684e-19         1.579536e-18
          14.0        2.213491e-18        7.770308e-19         1.524415e-18
          14.1        2.149388e-18        7.438045e-19         1.470668e-18
          14.2        2.086511e-18        7.116824e-19         1.418292e-18
          14.3        2.024917e-18        6.806676e-19         1.367325e-18
          14.4        1.964482e-18        6.506808e-19         1.317654e-18
          14.5        1.905311e-18        6.217535e-19         1.269344e-18
          14.6        1.852528e-18        5.963315e-19         1.226563e-18
          14.7        1.802538e-18        5.725844e-19         1.186306e-18
          14.8        1.753535e-18        5.496137e-19         1.147087e-18
          14.9        1.705636e-18        5.274625e-19         1.108983e-18
          15.0        1.658654e-18        5.060257e-19         1.071841e-18
          15.1        1.612587e-18        4.852916e-19         1.035643e-18
          15.2        1.567501e-18        4.652762e-19         1.000441e-18
          15.3        1.523352e-18        4.459446e-19         9.661814e-19
          15.4        1.480162e-18        4.272964e-19         9.328755e-19
          15.5        1.437885e-18        4.092951e-19         9.004835e-19
          15.6        1.436933e-18        4.090240e-19         8.998871e-19
          15.7        1.395537e-18        3.916399e-19         8.683698e-19
          15.8        1.316514e-18        3.590323e-19         8.086528e-19
          15.9        1.277810e-18        3.434613e-19         7.797499e-19
          16.0        1.240032e-18        3.284816e-19         7.517212e-19
          16.1        1.203131e-18        3.140626e-19         7.245217e-19
          16.2        1.202320e-18        3.138509e-19         7.240334e-19
          16.3        1.134024e-18        2.876420e-19         6.740918e-19
          16.4        1.101177e-18        2.753545e-19         6.503643e-19
          16.5        1.069552e-18        2.636925e-19         6.276615e-19
          16.6        1.038589e-18        2.524352e-19         6.055821e-19
          16.7        1.008400e-18        2.416155e-19         5.841884e-19
          16.8        9.788816e-19        2.311870e-19         5.634083e-19
          16.9        9.500548e-19        2.211490e-19         5.432498e-19
          17.0        9.219078e-19        2.114895e-19         5.236942e-19
          17.1        8.944633e-19        2.022079e-19         5.047517e-19
          17.2        8.676764e-19        1.932812e-19         4.863846e-19
          17.3        8.415403e-19        1.846992e-19         4.685853e-19
          17.4        8.160228e-19        1.764439e-19         4.513251e-19
          17.5        7.911851e-19        1.685283e-19         4.346342e-19
          17.6        7.669605e-19        1.609234e-19         4.184649e-19
          17.7        7.433453e-19        1.536213e-19         4.028085e-19
          17.8        7.203435e-19        1.466174e-19         3.876636e-19
          17.9        6.979507e-19        1.399026e-19         3.730210e-19
          18.0        6.760808e-19        1.334448e-19         3.588213e-19
          18.1        6.548155e-19        1.272631e-19         3.451115e-19
          18.2        6.340624e-19        1.213233e-19         3.318269e-19
          18.3        6.138822e-19        1.156371e-19         3.189995e-19
          18.4        6.133640e-19        1.155395e-19         3.187303e-19
          18.5        5.750269e-19        1.049437e-19         2.945701e-19
          18.6        5.563911e-19        9.993640e-20         2.829806e-19
          18.7        5.559072e-19        9.984949e-20         2.827345e-19
          18.8        5.205809e-19        9.054244e-20         2.609542e-19
          18.9        5.034115e-19        8.614691e-20         2.505089e-19
          19.0        4.867319e-19        8.194589e-20         2.404373e-19
          19.1        4.705227e-19        7.792954e-20         2.307210e-19
          19.2        4.547528e-19        7.408564e-20         2.213370e-19
          19.3        4.394234e-19        7.041054e-20         2.122823e-19
          19.4        4.244951e-19        6.689063e-20         2.035313e-19
          19.5        4.100247e-19        6.353539e-20         1.951107e-19
          19.6        3.958145e-19        6.029550e-20         1.869036e-19
          19.7        3.819840e-19        5.719567e-20         1.789779e-19
          19.8        3.686096e-19        5.424937e-20         1.713715e-19
          19.9        3.556201e-19        5.143695e-20         1.640425e-19
          20.0        3.430332e-19        4.875869e-20         1.569956e-19
          20.1        3.707878e-16        5.178760e-17         1.683596e-16
          20.2        1.387690e-15        1.904307e-16         6.251011e-16
          20.3        2.979804e-15        4.017410e-16         1.331608e-15
          20.4        5.080136e-15        6.728253e-16         2.252026e-15
          20.5        7.626133e-15        9.921108e-16         3.353480e-15
          20.6        1.055918e-14        1.349189e-15         4.605694e-15
          20.7        1.382469e-14        1.734781e-15         5.981058e-15
          20.8        1.737186e-14        2.140631e-15         7.454296e-15
          20.9        2.115512e-14        2.559735e-15         9.003346e-15
          21.0        2.512828e-14        2.985206e-15         1.060605e-14
          21.1        2.925202e-14        3.411609e-15         1.224429e-14
          21.2        3.476144e-14        4.054163e-15         1.455042e-14
          21.3        3.780616e-14        4.248532e-15         1.556199e-14
          21.4        4.378787e-14        4.920737e-15         1.802422e-14
          21.5        4.655251e-14        5.038856e-15         1.884084e-14
          21.6        5.092852e-14        5.409435e-15         2.043720e-14
          21.7        5.527197e-14        5.760428e-15         2.199113e-14
          21.8        5.955849e-14        6.089794e-15         2.349355e-14
          21.9        6.377266e-14        6.396866e-15         2.493953e-14
          22.0        6.789433e-14        6.680302e-15         2.632176e-14
          22.1        7.191285e-14        6.940194e-15         2.763775e-14
          22.2        7.883352e-14        7.608097e-15         3.029752e-14
          22.3        7.956875e-14        7.385392e-15         3.004753e-14
          22.4        8.653948e-14        8.032400e-15         3.267989e-14
          22.5        8.665772e-14        7.733239e-15         3.214983e-14
          22.6        8.996260e-14        7.870660e-15         3.307928e-14
          22.7        9.310871e-14        7.985708e-15         3.393103e-14
          22.8        9.625875e-14        8.092594e-15         3.476476e-14
          22.9        1.090348e-13        9.399632e-15         3.902446e-14
          23.0        1.129242e-13        9.568884e-15         4.009707e-14
          23.1        1.168276e-13        9.750389e-15         4.119358e-14
          23.2        1.206078e-13        9.913873e-15         4.222922e-14
          23.3        1.242770e-13        1.006160e-14         4.321059e-14
          23.4        1.279392e-13        1.020668e-14         4.418320e-14
          23.5        1.314832e-13        1.033612e-14         4.509985e-14
          23.6        1.348887e-13        1.044830e-14         4.595409e-14
          23.7        1.423399e-13        1.102546e-14         4.849258e-14
          23.8        1.413107e-13        1.062656e-14         4.748999e-14
          23.9        1.486932e-13        1.118173e-14         4.997102e-14
          24.0        1.471613e-13        1.074175e-14         4.878201e-14
          24.1        1.498823e-13        1.077838e-14         4.934361e-14
          24.2        1.524643e-13        1.080141e-14         4.984952e-14
          24.3        1.549055e-13        1.081126e-14         5.029940e-14
          24.4        1.572033e-13        1.080820e-14         5.069367e-14
          24.5        1.593575e-13        1.079268e-14         5.103352e-14
          24.6        1.613799e-13        1.076633e-14         5.132381e-14
          24.7        1.682965e-13        1.122777e-14         5.352351e-14
          24.8        1.649920e-13        1.067938e-14         5.174682e-14
          24.9        1.717563e-13        1.111721e-14         5.386831e-14
          25.0        1.680604e-13        1.055272e-14         5.197698e-14
          25.1        1.694298e-13        1.047805e-14         5.203453e-14
          25.2        1.752480e-13        1.067371e-14         5.344439e-14
          25.3        1.812711e-13        1.087307e-14         5.489331e-14
          25.4        1.839446e-13        1.086576e-14         5.531138e-14
          25.5        1.868510e-13        1.086926e-14         5.578971e-14
          25.6        1.875910e-13        1.074581e-14         5.561530e-14
          25.7        1.882256e-13        1.061732e-14         5.540868e-14
          25.8        1.903117e-13        1.057059e-14         5.562622e-14
          25.9        1.927705e-13        1.054286e-14         5.594482e-14
          26.0        1.965494e-13        1.058417e-14         5.663586e-14
          26.1        2.008531e-13        1.064948e-14         5.746386e-14
          26.2        2.124130e-13        1.126241e-14         6.077115e-14
          26.3        2.114252e-13        1.085883e-14         5.960844e-14
          26.4        2.219505e-13        1.139941e-14         6.257591e-14
          26.5        2.158715e-13        1.073067e-14         5.995266e-14
          26.6        2.182840e-13        1.067415e-14         6.016656e-14
          26.7        2.228246e-13        1.071533e-14         6.094633e-14
          26.8        2.273581e-13        1.075136e-14         6.170736e-14
          26.9        2.323446e-13        1.080409e-14         6.257443e-14
          27.0        2.373659e-13        1.085326e-14         6.343265e-14
          27.1        2.395060e-13        1.076765e-14         6.350871e-14
          27.2        2.498498e-13        1.123268e-14         6.625154e-14
          27.3        2.470655e-13        1.073720e-14         6.449805e-14
          27.4        2.624385e-13        1.140530e-14         6.851127e-14
          27.5        2.570393e-13        1.079705e-14         6.605847e-14
          27.6        2.583070e-13        1.066661e-14         6.586438e-14
          27.7        2.583330e-13        1.048677e-14         6.535420e-14
          27.8        2.559282e-13        1.021353e-14         6.423911e-14
          27.9        2.540063e-13        9.979059e-15         6.329815e-14
          28.0        2.485181e-13        9.611330e-15         6.148454e-14
          28.1        2.432748e-13        9.261804e-15         5.975352e-14
          28.2        2.392674e-13        8.966685e-15         5.834413e-14
          28.3        2.377154e-13        8.806101e-15         5.765917e-14
          28.4        2.377841e-13        8.709912e-15         5.737808e-14
          28.5        2.393335e-13        8.668666e-15         5.745466e-14
          28.6        2.412919e-13        8.641630e-15         5.762626e-14
          28.7        2.502026e-13        8.960755e-15         5.975433e-14
          28.8        2.480572e-13        8.685983e-15         5.863284e-14
          28.9        2.607161e-13        9.129245e-15         6.162498e-14
          29.0        2.624431e-13        8.984788e-15         6.139480e-14
          29.1        2.710535e-13        9.175710e-15         6.308235e-14
          29.2        2.806876e-13        9.395122e-15         6.498724e-14
          29.3        2.894687e-13        9.580373e-15         6.667430e-14
          29.4        2.912183e-13        9.530039e-15         6.673105e-14
          29.5        2.932818e-13        9.489877e-15         6.685678e-14
          29.6        3.078362e-13        9.849163e-15         6.981309e-14
          29.7        3.347062e-13        1.070887e-14         7.590686e-14
          29.8        3.598699e-13        1.125686e-14         8.077289e-14
          29.9        4.284039e-13        1.340062e-14         9.615537e-14
          30.0        4.875985e-13        1.491177e-14         1.083148e-13
          30.1        4.577373e-13        1.384137e-14         1.011560e-13
          30.2        4.264175e-13        1.274938e-14         9.374808e-14
          30.3        4.247741e-13        1.255740e-14         9.290412e-14
          30.4        4.516273e-13        1.320588e-14         9.828268e-14
          30.5        4.845239e-13        1.402220e-14         1.049443e-13
          30.6        5.093245e-13        1.458843e-14         1.097956e-13
          30.7        5.429170e-13        1.539098e-14         1.164858e-13
          30.8        5.993833e-13        1.681706e-14         1.279943e-13
          30.9        6.900339e-13        1.920062e-14         1.467956e-13
          31.0        8.308830e-13        2.293813e-14         1.761245e-13
          31.1        1.212241e-12        3.320327e-14         2.560395e-13
          31.2        1.904125e-12        5.215397e-14         4.021736e-13
          31.3        2.792071e-12        7.527993e-14         5.855002e-13
          31.4        4.408142e-12        1.188525e-13         9.243920e-13
          31.5        8.019920e-12        2.128588e-13         1.669774e-12
          31.6        1.208044e-11        3.181223e-13         2.506207e-12
          31.7        1.437525e-11        3.755923e-13         2.971640e-12
          31.8        4.488015e-12        1.163465e-13         9.244540e-13
          31.9        6.446556e-13        1.658148e-14         1.323148e-13
          32.0        1.456699e-13        3.717594e-15         2.979210e-14
          32.1        6.683436e-14        1.692376e-15         1.362025e-14
          32.2        5.026083e-14        1.262777e-15         1.020626e-14
          32.3        4.764296e-14        1.187691e-15         9.640326e-15
          32.4        5.050393e-14        1.259012e-15         1.021923e-14
          32.5        5.352059e-14        1.313557e-15         1.075300e-14
          32.6        5.862151e-14        1.427585e-15         1.173615e-14
          32.7        6.428232e-14        1.552950e-15         1.282252e-14
          32.8        6.997282e-14        1.673484e-15         1.389348e-14
          32.9        7.423229e-14        1.757594e-15         1.467162e-14
          33.0        7.845749e-14        1.839005e-15         1.543554e-14
          33.1        8.246315e-14        1.913553e-15         1.614911e-14
          33.2        8.645708e-14        1.983183e-15         1.684182e-14
          33.3        8.943696e-14        2.018782e-15         1.729392e-14
          33.4        9.189785e-14        2.041198e-15         1.763863e-14
          33.5        9.400758e-14        2.054639e-15         1.791028e-14
          33.6        9.601299e-14        2.064815e-15         1.815692e-14
          33.7        9.697695e-14        2.052052e-15         1.820327e-14
          33.8        9.755353e-14        2.031059e-15         1.817556e-14
          33.9        9.809789e-14        2.009512e-15         1.814115e-14
          34.0        9.856903e-14        1.986600e-15         1.809256e-14
          34.1        9.875315e-14        1.958173e-15         1.799122e-14
          34.2        9.892811e-14        1.929872e-15         1.788846e-14
          34.3        1.024658e-13        1.998884e-15         1.852815e-14
          34.4        9.921366e-14        1.873221e-15         1.767262e-14
          34.5        9.895801e-14        1.838032e-15         1.749480e-14
          34.6        9.856933e-14        1.801021e-15         1.729528e-14
          34.7        9.818030e-14        1.764681e-15         1.709739e-14
          34.8        9.760909e-14        1.725784e-15         1.686995e-14
          34.9        1.001447e-13        1.770616e-15         1.730819e-14
          35.0        9.613275e-14        1.644555e-15         1.636493e-14
          35.1        9.498538e-14        1.598282e-15         1.604727e-14
          35.2        9.386740e-14        1.553562e-15         1.573825e-14
          35.3        9.284621e-14        1.511407e-15         1.544898e-14
          35.4        9.162417e-14        1.466953e-15         1.512980e-14
          35.5        9.050763e-14        1.425165e-15         1.483161e-14
          35.6        8.921904e-14        1.381711e-15         1.450920e-14
          35.7        8.864532e-14        1.350111e-15         1.430582e-14
          35.8        8.891503e-14        1.339659e-15         1.427860e-14
          35.9        8.928193e-14        1.331966e-15         1.427294e-14
          36.0        8.965214e-14        1.324336e-15         1.426765e-14
          36.1        9.001504e-14        1.316610e-15         1.426092e-14
          36.2        9.024762e-14        1.307020e-15         1.423330e-14
          36.3        9.258947e-14        1.346741e-15         1.463292e-14
          36.4        9.701086e-14        1.433097e-15         1.544337e-14
          36.5        1.016824e-13        1.525443e-15         1.630428e-14
          36.6        1.065475e-13        1.623057e-15         1.720707e-14
          36.7        1.114411e-13        1.723611e-15         1.812604e-14
          36.8        1.130351e-13        1.748264e-15         1.838530e-14
          36.9        1.216732e-13        1.939359e-15         2.007120e-14
          37.0        1.268250e-13        2.051839e-15         2.106757e-14
          37.1        1.326930e-13        2.178749e-15         2.219558e-14
          37.2        1.388584e-13        2.313722e-15         2.338729e-14
          37.3        1.453654e-13        2.457779e-15         2.465131e-14
          37.4        1.480085e-13        2.502469e-15         2.509954e-14
          37.5        1.597526e-13        2.780304e-15         2.746081e-14
          37.6        1.673042e-13        2.953699e-15         2.895247e-14
          37.7        1.754871e-13        3.142564e-15         3.057171e-14
          37.8        1.834814e-13        3.332463e-15         3.217692e-14
          37.9        1.918863e-13        3.531726e-15         3.386135e-14
          38.0        1.989092e-13        3.695208e-15         3.525483e-14
          38.1        2.058525e-13        3.859718e-15         3.664499e-14
          38.2        2.130957e-13        4.032445e-15         3.809935e-14
          38.3        2.206946e-13        4.214624e-15         3.962862e-14
          38.4        2.279159e-13        4.392352e-15         4.110146e-14
          38.5        2.314863e-13        4.468805e-15         4.178189e-14
          38.6        2.319059e-13        4.456062e-15         4.177004e-14
          38.7        2.313476e-13        4.424566e-15         4.158235e-14
          38.8        2.310254e-13        4.397762e-15         4.143761e-14
          38.9        2.306660e-13        4.370471e-15         4.128694e-14
          39.0        2.296048e-13        4.330163e-15         4.101164e-14
          39.1        2.285694e-13        4.290578e-15         4.074170e-14
          39.2        2.275072e-13        4.250823e-15         4.046826e-14
          39.3        2.287912e-13        4.274813e-15         4.069665e-14
          39.4        2.261895e-13        4.187211e-15         4.006741e-14
          39.5        2.261574e-13        4.167259e-15         3.997891e-14
          39.6        2.262474e-13        4.149729e-15         3.991260e-14
          39.7        2.250891e-13        4.114749e-15         3.965001e-14
          39.8        2.235210e-13        4.072473e-15         3.931594e-14
          39.9        2.224332e-13        4.052653e-15         3.912460e-14
          40.0        2.165275e-13        3.918885e-15         3.797470e-14
          40.1        2.105287e-13        3.797695e-15         3.686873e-14
          40.2        2.040642e-13        3.671850e-15         3.569791e-14
          40.3        2.004416e-13        3.606666e-15         3.506418e-14
          40.4        2.006712e-13        3.628171e-15         3.518836e-14
          40.5        2.008765e-13        3.640558e-15         3.526625e-14
          40.6        2.022850e-13        3.674787e-15         3.555552e-14
          40.7        2.038716e-13        3.712530e-15         3.587707e-14
          40.8        2.055745e-13        3.752371e-15         3.621926e-14
          40.9        2.082357e-13        3.809903e-15         3.673123e-14
          41.0        2.114183e-13        3.877253e-15         3.733642e-14
          41.1        2.150355e-13        3.952894e-15         3.801990e-14
          41.2        2.185869e-13        4.027557e-15         3.869281e-14
          41.3        2.185387e-13        4.036050e-15         3.872920e-14
          41.4        2.171352e-13        4.019461e-15         3.852515e-14
          41.5        2.140633e-13        3.971683e-15         3.802394e-14
          41.6        2.089118e-13        3.884973e-15         3.715127e-14
          41.7        1.993868e-13        3.716392e-15         3.549821e-14
          41.8        1.888442e-13        3.527955e-15         3.365971e-14
          41.9        1.782395e-13        3.329840e-15         3.176952e-14
          42.0        1.756472e-13        3.296293e-15         3.137865e-14
          42.1        1.718621e-13        3.208655e-15         3.063178e-14
          42.2        1.691488e-13        3.140797e-15         3.007442e-14
          42.3        1.693877e-13        3.145234e-15         3.011690e-14
          42.4        1.668630e-13        3.081497e-15         2.959552e-14
          42.5        1.629503e-13        2.976553e-15         2.876060e-14
          42.6        1.616633e-13        2.936987e-15         2.846401e-14
          42.7        1.595794e-13        2.882619e-15         2.802525e-14
          42.8        1.598196e-13        2.886957e-15         2.806742e-14
          42.9        1.570004e-13        2.803303e-15         2.742918e-14
          43.0        1.587923e-13        2.818913e-15         2.767016e-14
          43.1        1.595011e-13        2.815194e-15         2.772174e-14
          43.2        1.589882e-13        2.789900e-15         2.756090e-14
          43.3        1.562782e-13        2.726554e-15         2.702101e-14
          43.4        1.547596e-13        2.684526e-15         2.668925e-14
          43.5        1.543311e-13        2.661654e-15         2.654661e-14
          43.6        1.519838e-13        2.606121e-15         2.607539e-14
          43.7        1.564091e-13        2.728883e-15         2.676523e-14
          43.8        1.533444e-13        2.660388e-15         2.617326e-14
          43.9        1.566671e-13        2.702737e-15         2.667141e-14
          44.0        1.231246e-12        2.113532e-14         2.091357e-13
          44.1        1.195456e-12        2.041974e-14         2.025983e-13
          44.2        1.164359e-12        1.979004e-14         1.968823e-13
          44.3        1.240477e-12        2.097988e-14         2.092803e-13
          44.4        1.087353e-12        1.839014e-14         1.834469e-13
          44.5        1.158249e-12        1.939692e-14         1.945308e-13
          44.6        1.177810e-12        1.966000e-14         1.975235e-13
          44.7        1.239180e-12        2.066128e-14         2.077152e-13
          44.8        1.253888e-12        2.090651e-14         2.101807e-13
          44.9        1.267781e-12        2.111432e-14         2.124077e-13
          45.0        1.305759e-12        2.169861e-14         2.185617e-13
          45.1        1.337525e-12        2.220171e-14         2.237710e-13
          45.2        1.451129e-12        2.406077e-14         2.426615e-13
          45.3        1.402343e-12        2.325186e-14         2.345033e-13
          45.4        1.458792e-12        2.413422e-14         2.437120e-13
          45.5        1.488688e-12        2.460147e-14         2.485875e-13
          45.6        1.684918e-12        2.781332e-14         2.812199e-13
          45.7        1.605285e-12        2.646999e-14         2.678038e-13
          45.8        1.592945e-12        2.623798e-14         2.656211e-13
          45.9        1.775409e-12        2.921048e-14         2.959054e-13
          46.0        1.769893e-12        2.908801e-14         2.948479e-13
          46.1        1.911247e-12        3.137719e-14         3.182482e-13
          46.2        2.308700e-12        3.786112e-14         3.842507e-13
          46.3        2.803307e-12        4.592252e-14         4.663538e-13
          46.4        3.516299e-12        5.753885e-14         5.846933e-13
          46.5        4.161028e-12        6.801490e-14         6.915763e-13
          46.6        5.072680e-12        8.295856e-14         8.433282e-13
          46.7        6.596653e-12        1.083840e-13         1.099097e-12
          46.8        9.529815e-12        1.573038e-13         1.591273e-12
          46.9        1.471566e-11        2.429038e-13         2.457196e-12
          47.0        2.532887e-11        4.219586e-13         4.247811e-12
          47.1        4.793192e-11        8.021635e-13         8.055851e-12
          47.2        1.003346e-10        1.686846e-12         1.689956e-11
          47.3        2.190268e-10        3.682322e-12         3.689112e-11
          47.4        4.358716e-10        7.361995e-12         7.357566e-11
          47.5        6.188795e-10        1.055354e-11         1.049405e-10
          47.6        5.195318e-10        8.901527e-12         8.829243e-11
          47.7        2.923565e-10        5.033032e-12         4.979628e-11
          47.8        1.508076e-10        2.596212e-12         2.568664e-11
          47.9        8.180999e-11        1.421732e-12         1.399671e-11
          48.0        4.958040e-11        8.656887e-13         8.501405e-12
          48.1        3.110140e-11        5.455822e-13         5.344653e-12
          48.2        2.141741e-11        3.774614e-13         3.688620e-12
          48.3        1.568596e-11        2.777394e-13         2.707467e-12
          48.4        1.187814e-11        2.112905e-13         2.054698e-12
          48.5        9.684954e-12        1.730742e-13         1.678972e-12
          48.6        7.456371e-12        1.338628e-13         1.295440e-12
          48.7        6.183906e-12        1.115212e-13         1.076670e-12
          48.8        5.259888e-12        9.526143e-14         9.176357e-13
          48.9        4.477352e-12        8.143531e-14         7.826926e-13
          49.0        3.680166e-12        6.721910e-14         6.446222e-13
          49.1        3.126336e-12        5.734553e-14         5.487110e-13
          49.2        2.565033e-12        4.724752e-14         4.510938e-13
          49.3        2.106485e-12        3.896370e-14         3.711858e-13
          49.4        1.846127e-12        3.414785e-14         3.253078e-13
          49.5        1.612161e-12        3.000796e-14         2.849320e-13
          49.6        1.639638e-12        3.058177e-14         2.900747e-13
          49.7        1.529605e-12        2.858685e-14         2.708737e-13
          49.8        1.342352e-12        2.508727e-14         2.377136e-13
          49.9        1.089051e-12        2.039481e-14         1.930476e-13
          50.0        9.790413e-13        1.840848e-14         1.738863e-13
          50.1        8.954505e-13        1.687086e-14         1.591957e-13
          50.2        8.848481e-13        1.670452e-14         1.574631e-13
          50.3        8.600408e-13        1.623620e-14         1.530485e-13
          50.4        6.608381e-13        1.252521e-14         1.178265e-13
          50.5        6.694319e-13        1.271332e-14         1.194745e-13
          50.6        6.276813e-13        1.194409e-14         1.121307e-13
          50.7        6.157401e-13        1.173983e-14         1.101027e-13
          50.8        6.358555e-13        1.214731e-14         1.138081e-13
          50.9        5.553526e-13        1.064987e-14         9.957978e-14
          51.0        5.732499e-13        1.112199e-14         1.033502e-13
          51.1        6.152675e-13        1.207626e-14         1.115281e-13
          51.2        5.719339e-13        1.135608e-14         1.042336e-13
          51.3        5.159340e-13        1.036236e-14         9.453338e-14
          51.4        4.705206e-13        9.558722e-15         8.667369e-14
          51.5        4.857270e-13        9.980370e-15         8.995111e-14
          51.6        4.816768e-13        1.000933e-14         8.967279e-14
          51.7        5.410905e-13        1.147428e-14         1.016898e-13
          51.8        4.951845e-13        1.077033e-14         9.416641e-14
          51.9        4.320805e-13        9.397811e-15         8.216627e-14
          52.0        5.064063e-13        1.157902e-14         9.856793e-14
          52.1        4.638418e-13        1.087037e-14         9.132536e-14
          52.2        4.921659e-13        1.181945e-14         9.801073e-14
          52.3        4.601887e-13        1.105151e-14         9.164275e-14
          52.4        4.749219e-13        1.168492e-14         9.564976e-14
          52.5        4.990253e-13        1.286468e-14         1.027133e-13
          52.6        5.121609e-13        1.350312e-14         1.065250e-13
          52.7        5.415157e-13        1.459801e-14         1.138042e-13
          52.8        4.583162e-13        1.235515e-14         9.631907e-14
          52.9        5.849939e-13        1.647810e-14         1.254837e-13
          53.0        5.003995e-13        1.440445e-14         1.084282e-13
          53.1        4.292070e-13        1.262366e-14         9.393871e-14
          53.2        5.352668e-13        1.607337e-14         1.182918e-13
          53.3        2.938913e-13        8.986351e-15         6.549936e-14
          53.4        5.848380e-13        1.820642e-14         1.314384e-13
          53.5        7.018337e-13        2.224210e-14         1.590516e-13
          53.6        9.065219e-13        2.924119e-14         2.071406e-13
          53.7        1.032725e-12        3.390213e-14         2.379197e-13
          53.8        6.910395e-13        2.308442e-14         1.605028e-13
          53.9        8.706098e-13        2.958983e-14         2.038480e-13
          54.0        8.621819e-13        2.981120e-14         2.035002e-13
          54.1        8.452877e-13        2.972840e-14         2.011040e-13
          54.2        8.556515e-13        3.060719e-14         2.051856e-13
          54.3        1.079181e-12        3.925654e-14         2.608264e-13
          54.4        1.062973e-12        3.866695e-14         2.569091e-13
          54.5        1.219814e-12        4.587044e-14         2.994227e-13
          54.6        1.097882e-12        4.196890e-14         2.715671e-13
          54.7        8.663882e-13        3.366380e-14         2.159445e-13
          54.8        1.146188e-12        4.453553e-14         2.856837e-13
          54.9        1.445287e-12        5.704196e-14         3.628732e-13
          55.0        1.175109e-12        4.769037e-14         2.989121e-13
          55.1        1.508725e-12        6.207966e-14         3.862581e-13
          55.2        1.261114e-12        5.260728e-14         3.249407e-13
          55.3        1.582218e-12        6.600209e-14         4.076767e-13
          55.4        1.693206e-12        7.257438e-14         4.418499e-13
          55.5        2.757736e-12        1.198023e-13         7.241822e-13
          55.6        3.099608e-12        1.364169e-13         8.189310e-13
          55.7        2.778642e-12        1.235775e-13         7.377459e-13
          55.8        2.707891e-12        1.216926e-13         7.224864e-13
          55.9        2.649355e-12        1.203017e-13         7.103127e-13
          56.0        2.728418e-12        1.251739e-13         7.350519e-13
          56.1        2.069435e-12        9.591611e-14         5.602004e-13
          56.2        2.809671e-12        1.315614e-13         7.642340e-13
          56.3        2.912544e-12        1.377634e-13         7.959838e-13
          56.4        2.548147e-12        1.217472e-13         6.996965e-13
