; Effective Area Spectral Curve for GOES-18 SUVI FM3
; This file contains the all the components used in the
; computation of the effective area(lam):
; EA(lam) = PM(lam) * SM(lam) * EntFilt(lam) * FW1(lam) * ...
;           FW2(lam) * QE(lam) * Geom_Area
; Degradation due to contamination is not included
;
; File Generated 24-Jan-2025
;-------------------------------------------------------
; Geometric Area = 19.362316 cm^2
; 
; Wavelength[A]  EA_Thin/Open[cm^2]  EA_Thin/Thin[cm^2]  EA_Thick/Open[cm^2]
          32.3        1.822439e-11        7.985477e-12         1.239726e-11
          32.4        2.537905e-11        1.112047e-11         1.726426e-11
          32.5        2.760006e-11        1.199175e-11         1.867343e-11
          32.6        3.000508e-11        1.298114e-11         2.024503e-11
          32.7        4.822975e-11        2.077713e-11         3.245272e-11
          32.8        9.346061e-11        4.009011e-11         6.271445e-11
          32.9        1.512618e-10        6.460542e-11         1.012203e-10
          33.0        2.515012e-10        1.069534e-10         1.678295e-10
          33.1        8.024134e-10        3.397674e-10         5.339731e-10
          33.2        4.595540e-09        1.937450e-09         3.049585e-09
          33.3        4.031704e-08        1.692342e-08         2.667917e-08
          33.4        3.217805e-07        1.344805e-07         2.123340e-07
          33.5        3.545740e-08        1.475368e-08         2.333133e-08
          33.6        5.218345e-09        2.161756e-09         3.423954e-09
          33.7        1.088855e-09        4.490815e-10         7.124114e-10
          33.8        3.912473e-10        1.606485e-10         2.552511e-10
          33.9        2.559371e-10        1.046212e-10         1.664952e-10
          34.0        1.472627e-10        5.992904e-11         9.552332e-11
          34.1        7.992478e-11        3.237853e-11         5.169272e-11
          34.2        6.929002e-11        2.794105e-11         4.468133e-11
          34.3        5.967766e-11        2.406488e-11         3.848284e-11
          34.4        3.957097e-11        1.580886e-11         2.536423e-11
          34.5        3.669188e-11        1.459052e-11         2.344826e-11
          34.6        3.655164e-11        1.446637e-11         2.328765e-11
          34.7        2.762063e-11        1.087744e-11         1.754115e-11
          34.8        2.669601e-11        1.045984e-11         1.689809e-11
          34.9        2.837223e-11        1.111661e-11         1.795911e-11
          35.0        2.270528e-11        8.805262e-12         1.427680e-11
          35.1        2.305810e-11        8.895933e-12         1.445017e-11
          35.2        2.420778e-11        9.291046e-12         1.511977e-11
          35.3        2.030821e-11        7.753708e-12         1.264127e-11
          35.4        2.196651e-11        8.343115e-12         1.362733e-11
          35.5        2.225902e-11        8.409744e-12         1.376178e-11
          35.6        1.964744e-11        7.383915e-12         1.210565e-11
          35.7        2.243467e-11        8.386748e-12         1.377561e-11
          35.8        2.139077e-11        7.954035e-12         1.308943e-11
          35.9        2.070145e-11        7.656518e-12         1.262370e-11
          36.0        2.358664e-11        8.676985e-12         1.433326e-11
          36.1        2.140212e-11        7.830902e-12         1.296034e-11
          36.2        2.331212e-11        8.483623e-12         1.406750e-11
          36.3        2.429666e-11        8.793913e-12         1.461005e-11
          36.4        2.279415e-11        8.205132e-12         1.365819e-11
          36.5        2.634151e-11        9.430261e-12         1.572786e-11
          36.6        2.467208e-11        8.783930e-12         1.467848e-11
          36.7        2.661884e-11        9.424586e-12         1.577994e-11
          36.8        2.863230e-11        1.013747e-11         1.697354e-11
          36.9        2.711424e-11        9.493716e-12         1.595827e-11
          37.0        3.153892e-11        1.098128e-11         1.849521e-11
          37.1        2.972748e-11        1.029245e-11         1.736956e-11
          37.2        3.367677e-11        1.159417e-11         1.960530e-11
          37.3        3.472112e-11        1.188614e-11         2.013926e-11
          37.4        3.621505e-11        1.239756e-11         2.100578e-11
          37.5        4.107529e-11        1.390166e-11         2.364931e-11
          37.6        3.975494e-11        1.337754e-11         2.280396e-11
          37.7        4.783978e-11        1.600580e-11         2.733955e-11
          37.8        4.687986e-11        1.559395e-11         2.669056e-11
          37.9        5.520679e-11        1.825760e-11         3.131371e-11
          38.0        5.805438e-11        1.908753e-11         3.280455e-11
          38.1        6.456995e-11        2.110558e-11         3.634797e-11
          38.2        7.431825e-11        2.414996e-11         4.167709e-11
          38.3        7.844095e-11        2.533947e-11         4.382107e-11
          38.4        9.727817e-11        3.123882e-11         5.413614e-11
          38.5        1.004195e-10        3.205608e-11         5.566923e-11
          38.6        1.312200e-10        4.163879e-11         7.246296e-11
          38.7        1.370716e-10        4.323522e-11         7.540080e-11
          38.8        1.841714e-10        5.774271e-11         1.009152e-10
          38.9        2.026070e-10        6.313965e-11         1.105829e-10
          39.0        2.789483e-10        8.640457e-11         1.516526e-10
          39.1        3.319812e-10        1.022068e-10         1.797733e-10
          39.2        4.759818e-10        1.456458e-10         2.567326e-10
          39.3        6.442432e-10        1.971322e-10         3.474886e-10
          39.4        9.866627e-10        2.982226e-10         5.279649e-10
          39.5        1.567887e-09        4.709773e-10         8.356215e-10
          39.6        2.862529e-09        8.545472e-10         1.519483e-09
          39.7        6.072744e-09        1.801606e-09         3.210520e-09
          39.8        1.593837e-08        4.699035e-09         8.392274e-09
          39.9        5.970024e-08        1.760115e-08         3.143489e-08
          40.0        2.141455e-07        6.234432e-08         1.118402e-07
          40.1        1.581391e-07        4.574945e-08         8.225305e-08
          40.2        2.485636e-08        7.145261e-09         1.287533e-08
          40.3        4.797986e-09        1.379239e-09         2.485306e-09
          40.4        1.116716e-09        3.169370e-10         5.736755e-10
          40.5        3.594930e-10        1.013753e-10         1.839113e-10
          40.6        1.252371e-10        3.508933e-11         6.380251e-11
          40.7        5.300062e-11        1.475416e-11         2.688840e-11
          40.8        2.292861e-11        6.341462e-12         1.158333e-11
          40.9        1.108877e-11        3.046914e-12         5.578314e-12
          41.0        5.580630e-12        1.523397e-12         2.795496e-12
          41.1        3.024664e-12        8.202796e-13         1.508724e-12
          41.2        1.838300e-12        4.952585e-13         9.130390e-13
          41.3        1.156527e-12        3.095299e-13         5.719655e-13
          41.4        8.872052e-13        2.358731e-13         4.368804e-13
          41.5        6.464464e-13        1.707226e-13         3.169540e-13
          41.6        6.302497e-13        1.653352e-13         3.076758e-13
          41.7        5.154183e-13        1.343058e-13         2.505240e-13
          41.8        6.079838e-13        1.573658e-13         2.942328e-13
          41.9        5.294187e-13        1.370306e-13         2.562114e-13
          42.0        6.939944e-13        1.772088e-13         3.329203e-13
          42.1        6.049797e-13        1.534276e-13         2.889353e-13
          42.2        8.344513e-13        2.101812e-13         3.967682e-13
          42.3        7.577578e-13        1.908637e-13         3.603017e-13
          42.4        1.008567e-12        2.523003e-13         4.774282e-13
          42.5        9.508677e-13        2.346076e-13         4.461098e-13
          42.6        1.146647e-12        2.809603e-13         5.355527e-13
          42.7        1.207269e-12        2.937635e-13         5.613305e-13
          42.8        1.304752e-12        3.174838e-13         6.066559e-13
          42.9        1.496473e-12        3.590707e-13         6.895099e-13
          43.0        1.446270e-12        3.445859e-13         6.633402e-13
          43.1        1.768072e-12        4.183001e-13         8.072395e-13
          43.2        1.670075e-12        3.923271e-13         7.590058e-13
          43.3        1.973564e-12        4.603356e-13         8.928074e-13
          43.4        1.978024e-12        4.580913e-13         8.906889e-13
          43.5        2.114203e-12        4.861419e-13         9.476099e-13
          43.6        2.333922e-12        5.328280e-13         1.041234e-12
          43.7        2.461656e-12        5.817846e-13         1.093098e-12
          43.8        2.864120e-12        6.721588e-13         1.265852e-12
          43.9        2.738973e-12        6.382817e-13         1.204870e-12
          44.0        2.172743e-15        5.027625e-16         9.512869e-16
          44.1        1.431274e-14        3.288465e-15         6.236876e-15
          44.2        3.617856e-14        8.253215e-15         1.569014e-14
          44.3        6.595718e-14        1.493949e-14         2.846880e-14
          44.4        6.291921e-14        1.425138e-14         2.715754e-14
          44.5        1.078709e-14        2.408454e-15         4.611527e-15
          44.6        1.007340e-14        2.232876e-15         4.285666e-15
          44.7        1.257357e-13        2.766976e-14         5.323563e-14
          44.8        3.032992e-13        6.674490e-14         1.284148e-13
          44.9        5.384640e-14        1.176372e-14         2.268778e-14
          45.0        2.446393e-14        5.267052e-15         1.020761e-14
          45.1        1.052106e-15        2.248600e-16         4.368460e-16
          45.2        4.360827e-14        9.251565e-15         1.801765e-14
          45.3        1.008707e-15        2.139989e-16         4.167680e-16
          45.4        3.950132e-14        8.257202e-15         1.616037e-14
          45.5        1.865227e-13        3.870042e-14         7.592949e-14
          45.6        2.229353e-14        4.591216e-15         9.030186e-15
          45.7        6.420973e-14        1.312487e-14         2.587898e-14
          45.8        1.770545e-13        3.591967e-14         7.100203e-14
          45.9        1.593558e-15        3.208552e-16         6.358258e-16
          46.0        7.255928e-16        1.449936e-16         2.880511e-16
          46.1        7.989912e-16        1.584565e-16         3.155911e-16
          46.2        8.604915e-14        1.693540e-14         3.381531e-14
          46.3        5.955310e-14        1.164346e-14         2.329994e-14
          46.4        3.568348e-14        6.933293e-15         1.390322e-14
          46.5        3.485016e-14        6.729190e-15         1.352207e-14
          46.6        5.705904e-14        1.094858e-14         2.204681e-14
          46.7        1.765818e-14        3.367125e-15         6.794441e-15
          46.8        1.725009e-14        3.268676e-15         6.609642e-15
          46.9        1.945207e-13        3.685924e-14         7.453366e-14
          47.0        3.508384e-14        6.564828e-15         1.333065e-14
          47.1        6.458481e-15        1.201300e-15         2.444246e-15
          47.2        2.357550e-13        4.358724e-14         8.886436e-14
          47.3        5.699192e-14        1.053687e-14         2.148226e-14
          47.4        9.914727e-16        1.822055e-16         3.722238e-16
          47.5        3.162514e-14        5.742062e-15         1.177768e-14
          47.6        1.106165e-13        1.996291e-14         4.102932e-14
          47.7        1.798272e-14        3.225652e-15         6.643087e-15
          47.8        3.221946e-14        5.779368e-15         1.190235e-14
          47.9        8.277940e-16        1.466859e-16         3.033244e-16
          48.0        5.682149e-15        1.000783e-15         2.073672e-15
          48.1        3.091335e-14        5.411366e-15         1.123561e-14
          48.2        1.685888e-14        2.933104e-15         6.102493e-15
          48.3        1.082147e-13        1.871177e-14         3.901086e-14
          48.4        2.330562e-13        4.005057e-14         8.367072e-14
          48.5        2.873938e-13        4.908522e-14         1.027563e-13
          48.6        1.501091e-13        2.547979e-14         5.345014e-14
          48.7        6.997825e-13        1.180468e-13         2.481467e-13
          48.8        1.189365e-12        1.993968e-13         4.200191e-13
          48.9        1.433923e-12        2.389062e-13         5.042902e-13
          49.0        2.719097e-12        4.502087e-13         9.522978e-13
          49.1        3.268500e-12        5.378145e-13         1.139974e-12
          49.2        6.812277e-12        1.113942e-12         2.366082e-12
          49.3        1.621242e-11        2.634457e-12         5.607491e-12
          49.4        3.149063e-11        5.117108e-12         1.089186e-11
          49.5        4.876460e-11        7.824902e-12         1.672561e-11
          49.6        1.011859e-10        1.613506e-11         3.456074e-11
          49.7        2.909671e-10        4.610403e-11         9.896288e-11
          49.8        7.416412e-10        1.175138e-10         2.522448e-10
          49.9        2.025332e-09        3.188919e-10         6.859541e-10
          50.0        5.840931e-09        9.080769e-10         1.961605e-09
          50.1        1.254795e-08        1.938429e-09         4.196261e-09
          50.2        1.483968e-08        2.277881e-09         4.941589e-09
          50.3        9.712132e-09        1.490806e-09         3.234124e-09
          50.4        4.097573e-09        6.209724e-10         1.352891e-09
          50.5        1.792117e-09        2.698616e-10         5.891930e-10
          50.6        1.027807e-09        1.537752e-10         3.364625e-10
          50.7        6.165587e-10        9.165524e-11         2.009734e-10
          50.8        3.823878e-10        5.647845e-11         1.241078e-10
          50.9        2.664443e-10        3.910095e-11         8.610695e-11
          51.0        1.663313e-10        2.425197e-11         5.352225e-11
          51.1        1.237911e-10        1.793250e-11         3.966158e-11
          51.2        1.087093e-10        1.564611e-11         3.467952e-11
          51.3        8.571580e-11        1.225680e-11         2.722609e-11
          51.4        6.709407e-11        9.531540e-12         2.121867e-11
          51.5        5.353907e-11        7.556485e-12         1.685854e-11
          51.6        5.040771e-11        7.068163e-12         1.580349e-11
          51.7        4.155722e-11        5.788991e-12         1.297183e-11
          51.8        4.004796e-11        5.542313e-12         1.244627e-11
          51.9        3.270027e-11        4.525452e-12         1.016273e-11
          52.0        3.205215e-11        4.377598e-12         9.874149e-12
          52.1        2.563776e-11        3.478508e-12         7.863502e-12
          52.2        2.959541e-11        3.988993e-12         9.037436e-12
          52.3        2.439854e-11        3.288537e-12         7.450488e-12
          52.4        2.280618e-11        3.053667e-12         6.933684e-12
          52.5        2.059977e-11        2.721821e-12         6.207692e-12
          52.6        1.919942e-11        2.519882e-12         5.759983e-12
          52.7        1.826077e-11        2.380746e-12         5.454104e-12
          52.8        1.803850e-11        2.351767e-12         5.387716e-12
          52.9        1.495450e-11        1.923766e-12         4.426977e-12
          53.0        1.487107e-11        1.900246e-12         4.382661e-12
          53.1        1.596601e-11        2.026454e-12         4.684285e-12
          53.2        1.163932e-11        1.467401e-12         3.399631e-12
          53.3        1.429873e-11        1.790555e-12         4.157675e-12
          53.4        1.289807e-11        1.604237e-12         3.733512e-12
          53.5        1.317419e-11        1.627541e-12         3.796320e-12
          53.6        1.349281e-11        1.655627e-12         3.870602e-12
          53.7        1.112722e-11        1.356080e-12         3.177541e-12
          53.8        1.134818e-11        1.373633e-12         3.226007e-12
          53.9        1.444826e-11        1.736973e-12         4.088655e-12
          54.0        1.410337e-11        1.683923e-12         3.972875e-12
          54.1        1.199834e-11        1.422818e-12         3.364543e-12
          54.2        1.224516e-11        1.442145e-12         3.418091e-12
          54.3        1.091024e-11        1.276162e-12         3.031615e-12
          54.4        9.469414e-12        1.107630e-12         2.631255e-12
          54.5        1.141540e-11        1.316956e-12         3.143005e-12
          54.6        9.893874e-12        1.133592e-12         2.711624e-12
          54.7        9.224883e-12        1.049655e-12         2.516656e-12
          54.8        1.114309e-11        1.267918e-12         3.039965e-12
          54.9        9.019179e-12        1.019136e-12         2.449181e-12
          55.0        1.088389e-11        1.212880e-12         2.928355e-12
          55.1        9.400476e-12        1.040325e-12         2.517587e-12
          55.2        8.750957e-12        9.612870e-13         2.332092e-12
          55.3        1.059237e-11        1.163565e-12         2.822821e-12
          55.4        9.223812e-12        9.974162e-13         2.432480e-12
          55.5        1.001232e-11        1.074195e-12         2.626616e-12
          55.6        1.055328e-11        1.123372e-12         2.754082e-12
          55.7        1.141918e-11        1.205915e-12         2.964307e-12
          55.8        1.133653e-11        1.187788e-12         2.927446e-12
          55.9        9.774521e-12        1.015984e-12         2.510705e-12
          56.0        9.391139e-12        9.683921e-13         2.399466e-12
          56.1        9.603417e-12        9.822133e-13         2.440364e-12
          56.2        1.099063e-11        1.114817e-12         2.777500e-12
          56.3        1.036406e-11        1.042473e-12         2.604552e-12
          56.4        8.331630e-12        8.310491e-13         2.082135e-12
