; Effective Area Spectral Curve for GOES-19 SUVI FM4
; This file contains the all the components used in the
; computation of the effective area(lam):
; EA(lam) = PM(lam) * SM(lam) * EntFilt(lam) * FW1(lam) * ...
;           FW2(lam) * QE(lam) * Geom_Area
; Degradation due to contamination is not included
;
; File Generated 24-Jan-2025
;-------------------------------------------------------
; Geometric Area = 19.362316 cm^2
; 
; Wavelength[A]  EA_Thin/Open[cm^2]  EA_Thin/Thin[cm^2]  EA_Thick/Open[cm^2]
          15.5        1.457192e-18        4.133964e-19         9.095068e-19
          15.6        1.456102e-18        4.130874e-19         9.088269e-19
          15.7        1.414307e-18        3.955550e-19         8.770505e-19
          15.8        1.334625e-18        3.626974e-19         8.169079e-19
          15.9        1.295533e-18        3.469897e-19         7.877603e-19
          16.0        1.257372e-18        3.318777e-19         7.594931e-19
          16.1        1.220093e-18        3.173303e-19         7.320603e-19
          16.2        1.219165e-18        3.170892e-19         7.315039e-19
          16.3        1.150259e-18        2.906702e-19         6.811885e-19
          16.4        1.117059e-18        2.782696e-19         6.572497e-19
          16.5        1.085090e-18        2.664994e-19         6.343427e-19
          16.6        1.053787e-18        2.551370e-19         6.120636e-19
          16.7        1.023262e-18        2.442156e-19         5.904751e-19
          16.8        9.934135e-19        2.336885e-19         5.695046e-19
          16.9        9.642607e-19        2.235550e-19         5.491600e-19
          17.0        9.357924e-19        2.138031e-19         5.294230e-19
          17.1        9.080319e-19        2.044321e-19         5.103038e-19
          17.2        8.809335e-19        1.954189e-19         4.917639e-19
          17.3        8.544906e-19        1.867532e-19         4.737963e-19
          17.4        8.286710e-19        1.784169e-19         4.563718e-19
          17.5        8.035356e-19        1.704231e-19         4.395207e-19
          17.6        7.790175e-19        1.627424e-19         4.231949e-19
          17.7        7.551133e-19        1.553669e-19         4.073857e-19
          17.8        7.318242e-19        1.482916e-19         3.920905e-19
          17.9        7.091491e-19        1.415080e-19         3.773015e-19
          18.0        6.870007e-19        1.349835e-19         3.629589e-19
          18.1        6.654602e-19        1.287373e-19         3.491093e-19
          18.2        6.444370e-19        1.227353e-19         3.356888e-19
          18.3        6.239922e-19        1.169893e-19         3.227297e-19
          18.4        6.233996e-19        1.168782e-19         3.224231e-19
          18.5        5.846224e-19        1.061827e-19         2.980479e-19
          18.6        5.657373e-19        1.011221e-19         2.863379e-19
          18.7        5.651859e-19        1.010235e-19         2.860589e-19
          18.8        5.294430e-19        9.162742e-20         2.640812e-19
          18.9        5.120389e-19        8.718444e-20         2.535259e-19
          19.0        4.951291e-19        8.293777e-20         2.433476e-19
          19.1        4.786945e-19        7.887753e-20         2.335276e-19
          19.2        4.627035e-19        7.499142e-20         2.240431e-19
          19.3        4.471572e-19        7.127571e-20         2.148907e-19
          19.4        4.320161e-19        6.771670e-20         2.060448e-19
          19.5        4.173377e-19        6.432399e-20         1.975324e-19
          19.6        4.029219e-19        6.104775e-20         1.892355e-19
          19.7        3.888898e-19        5.791297e-20         1.812225e-19
          19.8        3.753186e-19        5.493324e-20         1.735318e-19
          19.9        3.621364e-19        5.208872e-20         1.661211e-19
          20.0        3.493613e-19        4.937973e-20         1.589952e-19
          20.1        3.776741e-16        5.245063e-17         1.705151e-16
          20.2        1.413636e-15        1.928814e-16         6.331458e-16
          20.3        3.035893e-15        4.069380e-16         1.348834e-15
          20.4        5.176405e-15        6.815748e-16         2.281311e-15
          20.5        7.771625e-15        1.005080e-15         3.397318e-15
          20.6        1.076199e-14        1.366919e-15         4.666219e-15
          20.7        1.409201e-14        1.757699e-15         6.060071e-15
          20.8        1.771003e-14        2.169060e-15         7.553294e-15
          20.9        2.156972e-14        2.593910e-15         9.123550e-15
          21.0        2.562409e-14        3.025276e-15         1.074842e-14
          21.1        2.983318e-14        3.457658e-15         1.240956e-14
          21.2        3.544803e-14        4.108417e-15         1.474514e-14
          21.3        3.856779e-14        4.306533e-15         1.577444e-14
          21.4        4.466505e-14        4.987361e-15         1.826826e-14
          21.5        4.750378e-14        5.108470e-15         1.910114e-14
          21.6        5.197674e-14        5.484626e-15         2.072127e-14
          21.7        5.641783e-14        5.840992e-15         2.229869e-14
          21.8        6.080220e-14        6.175494e-15         2.382417e-14
          21.9        6.511405e-14        6.487450e-15         2.529269e-14
          22.0        6.933284e-14        6.775495e-15         2.669684e-14
          22.1        7.344760e-14        7.039713e-15         2.803406e-14
          22.2        8.050720e-14        7.716353e-15         3.072863e-14
          22.3        8.129179e-14        7.492643e-15         3.048388e-14
          22.4        8.840388e-14        8.148163e-15         3.315087e-14
          22.5        8.856179e-14        7.846978e-15         3.262269e-14
          22.6        9.195372e-14        7.987163e-15         3.356892e-14
          22.7        9.518455e-14        8.104677e-15         3.443652e-14
          22.8        9.835375e-14        8.208361e-15         3.526208e-14
          22.9        1.111986e-13        9.515574e-15         3.950582e-14
          23.0        1.150551e-13        9.677102e-15         4.055054e-14
          23.1        1.190393e-13        9.860751e-15         4.165984e-14
          23.2        1.228984e-13        1.002618e-14         4.270758e-14
          23.3        1.266447e-13        1.017566e-14         4.370042e-14
          23.4        1.303835e-13        1.032242e-14         4.468422e-14
          23.5        1.340023e-13        1.045337e-14         4.561144e-14
          23.6        1.374802e-13        1.056685e-14         4.647551e-14
          23.7        1.450526e-13        1.114888e-14         4.903540e-14
          23.8        1.440407e-13        1.074721e-14         4.802918e-14
          23.9        1.515430e-13        1.130698e-14         5.053079e-14
          24.0        1.500204e-13        1.086381e-14         4.933630e-14
          24.1        1.528025e-13        1.090089e-14         4.990447e-14
          24.2        1.554432e-13        1.092425e-14         5.041640e-14
          24.3        1.579409e-13        1.093426e-14         5.087167e-14
          24.4        1.602924e-13        1.093122e-14         5.127067e-14
          24.5        1.624979e-13        1.091557e-14         5.161464e-14
          24.6        1.645693e-13        1.088900e-14         5.190856e-14
          24.7        1.715967e-13        1.135398e-14         5.412515e-14
          24.8        1.682717e-13        1.080118e-14         5.233702e-14
          24.9        1.751438e-13        1.124229e-14         5.447442e-14
          25.0        1.714206e-13        1.067323e-14         5.257051e-14
          25.1        1.728274e-13        1.059778e-14         5.262912e-14
          25.2        1.787726e-13        1.079575e-14         5.405547e-14
          25.3        1.849275e-13        1.099746e-14         5.552134e-14
          25.4        1.876662e-13        1.099017e-14         5.594470e-14
          25.5        1.906428e-13        1.099381e-14         5.642901e-14
          25.6        1.914092e-13        1.086904e-14         5.625309e-14
          25.7        1.920682e-13        1.073917e-14         5.604458e-14
          25.8        1.942088e-13        1.069201e-14         5.626519e-14
          25.9        1.967302e-13        1.066408e-14         5.658806e-14
          26.0        2.005990e-13        1.070597e-14         5.728763e-14
          26.1        2.050039e-13        1.077215e-14         5.812575e-14
          26.2        2.167702e-13        1.139042e-14         6.146190e-14
          26.3        2.158241e-13        1.098425e-14         6.029693e-14
          26.4        2.265344e-13        1.152935e-14         6.328917e-14
          26.5        2.203954e-13        1.085504e-14         6.064751e-14
          26.6        2.228752e-13        1.079809e-14         6.086514e-14
          26.7        2.275297e-13        1.084002e-14         6.165554e-14
          26.8        2.321780e-13        1.087677e-14         6.242710e-14
          26.9        2.372911e-13        1.093046e-14         6.330629e-14
          27.0        2.424405e-13        1.098055e-14         6.417658e-14
          27.1        2.446485e-13        1.089431e-14         6.425577e-14
          27.2        2.551783e-13        1.136320e-14         6.702137e-14
          27.3        2.524163e-13        1.086427e-14         6.526130e-14
          27.4        2.680842e-13        1.153863e-14         6.931217e-14
          27.5        2.626546e-13        1.092561e-14         6.684498e-14
          27.6        2.639749e-13        1.079402e-14         6.665111e-14
          27.7        2.640265e-13        1.061243e-14         6.613735e-14
          27.8        2.615933e-13        1.033631e-14         6.501133e-14
          27.9        2.596483e-13        1.009925e-14         6.406052e-14
          28.0        2.540577e-13        9.727335e-15         6.222664e-14
          28.1        2.487167e-13        9.373825e-15         6.047624e-14
          28.2        2.446387e-13        9.075368e-15         5.905131e-14
          28.3        2.430565e-13        8.912668e-15         5.835693e-14
          28.4        2.431308e-13        8.815133e-15         5.807125e-14
          28.5        2.447193e-13        8.773214e-15         5.814760e-14
          28.6        2.467260e-13        8.745678e-15         5.832010e-14
          28.7        2.558023e-13        9.067404e-15         6.046552e-14
          28.8        2.536522e-13        8.790209e-15         5.933639e-14
          28.9        2.665606e-13        9.237544e-15         6.235603e-14
          29.0        2.683730e-13        9.092274e-15         6.212927e-14
          29.1        2.771832e-13        9.285313e-15         6.383586e-14
          29.2        2.870408e-13        9.507177e-15         6.576233e-14
          29.3        2.960264e-13        9.694466e-15         6.746833e-14
          29.4        2.978221e-13        9.643383e-15         6.752471e-14
          29.5        2.999389e-13        9.602594e-15         6.765088e-14
          29.6        3.148304e-13        9.965991e-15         7.064119e-14
          29.7        3.422655e-13        1.083445e-14         7.679705e-14
          29.8        3.680626e-13        1.139003e-14         8.172851e-14
          29.9        4.380998e-13        1.355740e-14         9.728032e-14
          30.0        4.987229e-13        1.508779e-14         1.095933e-13
          30.1        4.681920e-13        1.400457e-14         1.023488e-13
          30.2        4.361674e-13        1.289955e-14         9.485226e-14
          30.3        4.344976e-13        1.270516e-14         9.399727e-14
          30.4        4.619757e-13        1.336107e-14         9.943772e-14
          30.5        4.956326e-13        1.418669e-14         1.061754e-13
          30.6        5.210091e-13        1.475928e-14         1.110814e-13
          30.7        5.553798e-13        1.557090e-14         1.178475e-13
          30.8        6.131516e-13        1.701333e-14         1.294881e-13
          30.9        7.058762e-13        1.942396e-14         1.485031e-13
          31.0        8.499441e-13        2.320393e-14         1.781654e-13
          31.1        1.240030e-12        3.358660e-14         2.589954e-13
          31.2        1.947534e-12        5.274955e-14         4.067662e-13
          31.3        2.855983e-12        7.614261e-14         5.922099e-13
          31.4        4.508499e-12        1.201999e-13         9.348718e-13
          31.5        8.203259e-12        2.152807e-13         1.688773e-12
          31.6        1.235644e-11        3.217292e-13         2.534622e-12
          31.7        1.470347e-11        3.798356e-13         3.005212e-12
          31.8        4.590424e-12        1.176563e-13         9.348617e-13
          31.9        6.593580e-13        1.676753e-14         1.337995e-13
          32.0        1.489904e-13        3.759167e-15         3.012526e-14
          32.1        6.835708e-14        1.711239e-15         1.377206e-14
          32.2        5.140540e-14        1.276805e-15         1.031965e-14
          32.3        4.872740e-14        1.200842e-15         9.747070e-15
          32.4        5.164760e-14        1.272807e-15         1.033121e-14
          32.5        5.473789e-14        1.328011e-15         1.087132e-14
          32.6        5.995437e-14        1.443246e-15         1.186490e-14
          32.7        6.574363e-14        1.569939e-15         1.296280e-14
          32.8        7.156521e-14        1.691776e-15         1.404535e-14
          32.9        7.592365e-14        1.776795e-15         1.483189e-14
          33.0        8.024727e-14        1.859084e-15         1.560406e-14
          33.1        8.434660e-14        1.934434e-15         1.632533e-14
          33.2        8.843611e-14        2.004845e-15         1.702579e-14
          33.3        9.149442e-14        2.040953e-15         1.748385e-14
          33.4        9.402268e-14        2.063742e-15         1.783343e-14
          33.5        9.619241e-14        2.077462e-15         1.810923e-14
          33.6        9.825591e-14        2.087884e-15         1.835978e-14
          33.7        9.925448e-14        2.075119e-15         1.840790e-14
          33.8        9.985687e-14        2.054034e-15         1.838115e-14
          33.9        1.004265e-13        2.032385e-15         1.834763e-14
          34.0        1.009218e-13        2.009363e-15         1.829986e-14
          34.1        1.011234e-13        1.980759e-15         1.819874e-14
          34.2        1.013159e-13        1.952284e-15         1.809620e-14
          34.3        1.049300e-13        2.021924e-15         1.874171e-14
          34.4        1.016364e-13        1.895293e-15         1.788086e-14
          34.5        1.013886e-13        1.859848e-15         1.770245e-14
          34.6        1.010046e-13        1.822556e-15         1.750208e-14
          34.7        1.006202e-13        1.785936e-15         1.730332e-14
          34.8        1.000491e-13        1.746725e-15         1.707465e-14
          34.9        1.026397e-13        1.791953e-15         1.751677e-14
          35.0        9.856412e-14        1.664807e-15         1.656646e-14
          35.1        9.740199e-14        1.618113e-15         1.624638e-14
          35.2        9.626970e-14        1.572982e-15         1.593499e-14
          35.3        9.523637e-14        1.530441e-15         1.564354e-14
          35.4        9.399693e-14        1.485569e-15         1.532179e-14
          35.5        9.286540e-14        1.443387e-15         1.502125e-14
          35.6        9.155698e-14        1.399511e-15         1.469611e-14
          35.7        9.098215e-14        1.367638e-15         1.449153e-14
          35.8        9.126552e-14        1.357099e-15         1.446448e-14
          35.9        9.164756e-14        1.349342e-15         1.445914e-14
          36.0        9.203320e-14        1.341651e-15         1.445419e-14
          36.1        9.241136e-14        1.333862e-15         1.444779e-14
          36.2        9.265587e-14        1.324185e-15         1.442022e-14
          36.3        9.504760e-14        1.364267e-15         1.482334e-14
          36.4        9.955774e-14        1.451405e-15         1.564066e-14
          36.5        1.043221e-13        1.544570e-15         1.650872e-14
          36.6        1.092828e-13        1.643029e-15         1.741881e-14
          36.7        1.142698e-13        1.744419e-15         1.834486e-14
          36.8        1.158964e-13        1.769250e-15         1.860599e-14
          36.9        1.246925e-13        1.961882e-15         2.030430e-14
          37.0        1.299364e-13        2.075203e-15         2.130746e-14
          37.1        1.359113e-13        2.203068e-15         2.244333e-14
          37.2        1.421880e-13        2.339034e-15         2.364314e-14
          37.3        1.488110e-13        2.484123e-15         2.491553e-14
          37.4        1.515072e-13        2.529131e-15         2.536696e-14
          37.5        1.634528e-13        2.808891e-15         2.774317e-14
          37.6        1.711344e-13        2.983431e-15         2.924391e-14
          37.7        1.794580e-13        3.173525e-15         3.087291e-14
          37.8        1.875850e-13        3.364592e-15         3.248714e-14
          37.9        1.961298e-13        3.565060e-15         3.418095e-14
          38.0        2.032695e-13        3.729497e-15         3.558197e-14
          38.1        2.103257e-13        3.894929e-15         3.697928e-14
          38.2        2.176858e-13        4.068600e-15         3.844095e-14
          38.3        2.254066e-13        4.251758e-15         3.997777e-14
          38.4        2.327396e-13        4.430379e-15         4.145731e-14
          38.5        2.363665e-13        4.507160e-15         4.214049e-14
          38.6        2.367969e-13        4.494276e-15         4.212824e-14
          38.7        2.362293e-13        4.462489e-15         4.193875e-14
          38.8        2.359027e-13        4.435435e-15         4.179258e-14
          38.9        2.355382e-13        4.407888e-15         4.164041e-14
          39.0        2.344575e-13        4.367225e-15         4.136265e-14
          39.1        2.334032e-13        4.327292e-15         4.109032e-14
          39.2        2.323214e-13        4.287185e-15         4.081443e-14
          39.3        2.336215e-13        4.311176e-15         4.104283e-14
          39.4        2.309826e-13        4.223026e-15         4.041013e-14
          39.5        2.309531e-13        4.202903e-15         4.032086e-14
          39.6        2.310488e-13        4.185227e-15         4.025403e-14
          39.7        2.298658e-13        4.149904e-15         3.998876e-14
          39.8        2.282643e-13        4.107222e-15         3.965141e-14
          39.9        2.271436e-13        4.087056e-15         3.945672e-14
          40.0        2.211230e-13        3.952249e-15         3.829800e-14
          40.1        2.149972e-13        3.829993e-15         3.718229e-14
          40.2        2.083936e-13        3.703015e-15         3.600090e-14
          40.3        2.046862e-13        3.637137e-15         3.536043e-14
          40.4        2.048981e-13        3.658485e-15         3.548236e-14
          40.5        2.050925e-13        3.670733e-15         3.555856e-14
          40.6        2.065157e-13        3.705011e-15         3.584795e-14
          40.7        2.081206e-13        3.742828e-15         3.616986e-14
          40.8        2.098440e-13        3.782756e-15         3.651254e-14
          40.9        2.125456e-13        3.840517e-15         3.702639e-14
          41.0        2.157792e-13        3.908174e-15         3.763418e-14
          41.1        2.194560e-13        3.984179e-15         3.832080e-14
          41.2        2.230653e-13        4.059192e-15         3.899673e-14
          41.3        2.230017e-13        4.067522e-15         3.903120e-14
          41.4        2.215552e-13        4.050575e-15         3.882337e-14
          41.5        2.184066e-13        4.002202e-15         3.831612e-14
          41.6        2.131374e-13        3.914616e-15         3.743474e-14
          41.7        2.034073e-13        3.744550e-15         3.576717e-14
          41.8        1.926404e-13        3.554497e-15         3.391294e-14
          41.9        1.818178e-13        3.354805e-15         3.200770e-14
          42.0        1.791569e-13        3.320755e-15         3.161152e-14
          42.1        1.753040e-13        3.232558e-15         3.085996e-14
          42.2        1.725448e-13        3.164292e-15         3.029939e-14
          42.3        1.727848e-13        3.168694e-15         3.034154e-14
          42.4        1.702182e-13        3.104587e-15         2.981728e-14
          42.5        1.662475e-13        2.999124e-15         2.897869e-14
          42.6        1.649431e-13        2.959362e-15         2.868086e-14
          42.7        1.628263e-13        2.904693e-15         2.823985e-14
          42.8        1.630682e-13        2.909009e-15         2.828181e-14
          42.9        1.602136e-13        2.824995e-15         2.764143e-14
          43.0        1.620522e-13        2.840847e-15         2.788546e-14
          43.1        1.627854e-13        2.837219e-15         2.793863e-14
          43.2        1.622718e-13        2.811846e-15         2.777771e-14
          43.3        1.595158e-13        2.748123e-15         2.723475e-14
          43.4        1.579758e-13        2.705883e-15         2.690158e-14
          43.5        1.575484e-13        2.682949e-15         2.675899e-14
          43.6        1.551619e-13        2.627089e-15         2.628519e-14
          43.7        1.596903e-13        2.750969e-15         2.698185e-14
          43.8        1.565716e-13        2.682046e-15         2.638633e-14
          43.9        1.599747e-13        2.724868e-15         2.688980e-14
          44.0        1.257312e-12        2.130926e-14         2.108568e-13
          44.1        1.220837e-12        2.058866e-14         2.042743e-13
          44.2        1.189149e-12        1.995460e-14         1.985194e-13
          44.3        1.266962e-12        2.115523e-14         2.110294e-13
          44.4        1.110562e-12        1.854372e-14         1.849789e-13
          44.5        1.183122e-12        1.956078e-14         1.961741e-13
          44.6        1.203148e-12        1.982662e-14         1.991975e-13
          44.7        1.265850e-12        2.083650e-14         2.094768e-13
          44.8        1.280870e-12        2.108374e-14         2.119624e-13
          44.9        1.295076e-12        2.129346e-14         2.142098e-13
          45.0        1.333904e-12        2.188309e-14         2.204199e-13
          45.1        1.366371e-12        2.239067e-14         2.256756e-13
          45.2        1.482446e-12        2.426579e-14         2.447292e-13
          45.3        1.432605e-12        2.344996e-14         2.365012e-13
          45.4        1.490312e-12        2.434033e-14         2.457933e-13
          45.5        1.520879e-12        2.481187e-14         2.507136e-13
          45.6        1.721378e-12        2.805154e-14         2.836285e-13
          45.7        1.640047e-12        2.669702e-14         2.701007e-13
          45.8        1.627466e-12        2.646335e-14         2.679026e-13
          45.9        1.813917e-12        2.946181e-14         2.984515e-13
          46.0        1.808313e-12        2.933871e-14         2.973891e-13
          46.1        1.952770e-12        3.164807e-14         3.209957e-13
          46.2        2.358903e-12        3.818858e-14         3.875741e-13
          46.3        2.864324e-12        4.632049e-14         4.703952e-13
          46.4        3.592907e-12        5.803846e-14         5.897702e-13
          46.5        4.251768e-12        6.860663e-14         6.975931e-13
          46.6        5.183302e-12        8.368049e-14         8.506671e-13
          46.7        6.740127e-12        1.093227e-13         1.108616e-12
          46.8        9.736538e-12        1.586598e-13         1.604990e-12
          46.9        1.503501e-11        2.449999e-13         2.478400e-12
          47.0        2.587548e-11        4.255628e-13         4.284094e-12
          47.1        4.896372e-11        8.089849e-13         8.124356e-12
          47.2        1.024890e-10        1.701126e-12         1.704263e-11
          47.3        2.237324e-10        3.713540e-12         3.720388e-11
          47.4        4.452129e-10        7.424142e-12         7.419677e-11
          47.5        6.320666e-10        1.064169e-11         1.058170e-10
          47.6        5.305738e-10        8.975546e-12         8.902661e-11
          47.7        2.985546e-10        5.074700e-12         5.020854e-11
          47.8        1.540073e-10        2.617748e-12         2.589972e-11
          47.9        8.353601e-11        1.433404e-12         1.411162e-11
          48.0        5.062392e-11        8.727665e-13         8.570912e-12
          48.1        3.175446e-11        5.500249e-13         5.388175e-12
          48.2        2.186609e-11        3.805232e-13         3.718540e-12
          48.3        1.601382e-11        2.799836e-13         2.729343e-12
          48.4        1.212585e-11        2.129912e-13         2.071237e-12
          48.5        9.886481e-12        1.744622e-13         1.692436e-12
          48.6        7.611193e-12        1.349325e-13         1.305792e-12
          48.7        6.312037e-12        1.124093e-13         1.085245e-12
          48.8        5.368666e-12        9.601775e-14         9.249212e-13
          48.9        4.569775e-12        8.207996e-14         7.888884e-13
          49.0        3.755996e-12        6.774973e-14         6.497108e-13
          49.1        3.190638e-12        5.779695e-14         5.530304e-13
          49.2        2.617696e-12        4.761841e-14         4.546348e-13
          49.3        2.149660e-12        3.926878e-14         3.740921e-13
          49.4        1.884013e-12        3.441608e-14         3.278631e-13
          49.5        1.645141e-12        3.024240e-14         2.871580e-13
          49.6        1.673173e-12        3.082079e-14         2.923418e-13
          49.7        1.560885e-12        2.881040e-14         2.729920e-13
          49.8        1.369841e-12        2.528415e-14         2.395791e-13
          49.9        1.111351e-12        2.055497e-14         1.945636e-13
          50.0        9.990575e-13        1.855274e-14         1.752490e-13
          50.1        9.137567e-13        1.700316e-14         1.604441e-13
          50.2        9.029372e-13        1.683563e-14         1.586990e-13
          50.3        8.776478e-13        1.636410e-14         1.542542e-13
          50.4        6.743474e-13        1.262369e-14         1.187529e-13
          50.5        6.831171e-13        1.281337e-14         1.204147e-13
          50.6        6.405140e-13        1.203818e-14         1.130140e-13
          50.7        6.283296e-13        1.183242e-14         1.109710e-13
          50.8        6.488575e-13        1.224321e-14         1.147066e-13
          50.9        5.666954e-13        1.073385e-14         1.003650e-13
          51.0        5.848820e-13        1.120867e-14         1.041557e-13
          51.1        6.276712e-13        1.216928e-14         1.123872e-13
          51.2        5.833890e-13        1.144252e-14         1.050270e-13
          51.3        5.262005e-13        1.044031e-14         9.524455e-14
          51.4        4.798234e-13        9.629794e-15         8.731814e-14
          51.5        4.952688e-13        1.005371e-14         9.061212e-14
          51.6        4.910785e-13        1.008202e-14         9.032404e-14
          51.7        5.515153e-13        1.155554e-14         1.024100e-13
          51.8        5.045660e-13        1.084411e-14         9.481146e-14
          51.9        4.402826e-13        9.462534e-15         8.273216e-14
          52.0        5.156805e-13        1.165306e-14         9.919821e-14
          52.1        4.721923e-13        1.093745e-14         9.188887e-14
          52.2        5.008755e-13        1.188977e-14         9.859388e-14
          52.3        4.683505e-13        1.111769e-14         9.219155e-14
          52.4        4.832011e-13        1.175235e-14         9.620170e-14
          52.5        5.074152e-13        1.293305e-14         1.032592e-13
          52.6        5.206301e-13        1.357222e-14         1.070701e-13
          52.7        5.503227e-13        1.466987e-14         1.143644e-13
          52.8        4.657890e-13        1.241647e-14         9.679715e-14
          52.9        5.941939e-13        1.655290e-14         1.260533e-13
          53.0        5.081370e-13        1.446713e-14         1.089001e-13
          53.1        4.357317e-13        1.267625e-14         9.433006e-14
          53.2        5.432699e-13        1.613747e-14         1.187636e-13
          53.3        2.982230e-13        9.020851e-15         6.575082e-14
          53.4        5.933350e-13        1.827363e-14         1.319236e-13
          53.5        7.118852e-13        2.232099e-14         1.596157e-13
          53.6        9.193194e-13        2.934073e-14         2.078457e-13
          53.7        1.047095e-12        3.401274e-14         2.386959e-13
          53.8        7.005161e-13        2.315650e-14         1.610039e-13
          53.9        8.823766e-13        2.967815e-14         2.044565e-13
          54.0        8.736657e-13        2.989612e-14         2.040798e-13
          54.1        8.563827e-13        2.980909e-14         2.016498e-13
          54.2        8.667179e-13        3.068618e-14         2.057151e-13
          54.3        1.092933e-12        3.935268e-14         2.614652e-13
          54.4        1.076570e-12        3.876350e-14         2.575505e-13
          54.5        1.234906e-12        4.597103e-14         3.000794e-13
          54.6        1.111264e-12        4.205566e-14         2.721284e-13
          54.7        8.767909e-13        3.372919e-14         2.163639e-13
          54.8        1.160007e-12        4.462419e-14         2.862525e-13
          54.9        1.462464e-12        5.714888e-14         3.635534e-13
          55.0        1.188672e-12        4.776801e-14         2.993987e-13
          55.1        1.525919e-12        6.217470e-14         3.868495e-13
          55.2        1.275306e-12        5.268280e-14         3.254072e-13
          55.3        1.600104e-12        6.610019e-14         4.082827e-13
          55.4        1.711786e-12        7.266507e-14         4.424020e-13
          55.5        2.787617e-12        1.199411e-13         7.250210e-13
          55.6        3.132785e-12        1.365630e-13         8.198083e-13
          55.7        2.808115e-12        1.237025e-13         7.384920e-13
          55.8        2.736355e-12        1.218085e-13         7.231743e-13
          55.9        2.676954e-12        1.204092e-13         7.109474e-13
          56.0        2.756586e-12        1.252785e-13         7.356662e-13
          56.1        2.090605e-12        9.599063e-14         5.606356e-13
          56.2        2.838135e-12        1.316553e-13         7.647793e-13
          56.3        2.941766e-12        1.378531e-13         7.965021e-13
          56.4        2.573466e-12        1.218189e-13         7.001088e-13
