; Effective Area Spectral Curve for GOES-19 SUVI FM4
; This file contains the all the components used in the
; computation of the effective area(lam):
; EA(lam) = PM(lam) * SM(lam) * EntFilt(lam) * FW1(lam) * ...
;           FW2(lam) * QE(lam) * Geom_Area
; Degradation due to contamination is not included
;
; File Generated 24-Jan-2025
;-------------------------------------------------------
; Geometric Area = 19.362316 cm^2
; 
; Wavelength[A]  EA_Thin/Open[cm^2]  EA_Thin/Thin[cm^2]  EA_Thick/Open[cm^2]
          20.1        3.389207e-17        2.200728e-17         3.014873e-17
          20.2        7.958504e-17        5.153835e-17         7.068513e-17
          20.3        1.439980e-16        9.299830e-17         1.276947e-16
          20.4        2.267473e-16        1.460391e-16         2.007578e-16
          20.5        3.274509e-16        2.103159e-16         2.894571e-16
          20.6        4.457218e-16        2.854813e-16         3.933722e-16
          20.7        5.811781e-16        3.711947e-16         5.120884e-16
          20.8        7.334410e-16        4.671205e-16         6.451947e-16
          20.9        9.021314e-16        5.729242e-16         7.922898e-16
          21.0        1.086837e-15        6.882404e-16         9.529194e-16
          21.1        1.287237e-15        8.127905e-16         1.126748e-15
          21.2        1.511760e-15        9.545600e-16         1.323279e-15
          21.3        1.733447e-15        1.088129e-15         1.512198e-15
          21.4        1.990389e-15        1.249418e-15         1.736346e-15
          21.5        2.237907e-15        1.396484e-15         1.945606e-15
          21.6        2.510967e-15        1.562167e-15         2.179212e-15
          21.7        2.797496e-15        1.735179e-15         2.423662e-15
          21.8        3.097121e-15        1.915215e-15         2.678574e-15
          21.9        3.409509e-15        2.101994e-15         2.943601e-15
          22.0        3.734218e-15        2.295142e-15         3.218265e-15
          22.1        4.070857e-15        2.494345e-15         3.502168e-15
          22.2        4.446768e-15        2.724677e-15         3.825565e-15
          22.3        4.779072e-15        2.910265e-15         4.096880e-15
          22.4        5.182148e-15        3.155722e-15         4.442418e-15
          22.5        5.531091e-15        3.347259e-15         4.724582e-15
          22.6        5.923114e-15        3.573383e-15         5.050444e-15
          22.7        6.325048e-15        3.803945e-15         5.383487e-15
          22.8        6.744563e-15        4.043480e-15         5.730171e-15
          22.9        7.471419e-15        4.551094e-15         6.336208e-15
          23.0        7.938229e-15        4.820985e-15         6.719716e-15
          23.1        8.400672e-15        5.086504e-15         7.098078e-15
          23.2        8.872057e-15        5.355657e-15         7.482451e-15
          23.3        9.352049e-15        5.628184e-15         7.872499e-15
          23.4        9.840629e-15        5.904094e-15         8.268246e-15
          23.5        1.033691e-14        6.182634e-15         8.668700e-15
          23.6        1.084099e-14        6.463982e-15         9.074099e-15
          23.7        1.142420e-14        6.811727e-15         9.562261e-15
          23.8        1.187019e-14        7.033095e-15         9.897138e-15
          23.9        1.247478e-14        7.391317e-15         1.040124e-14
          24.0        1.292590e-14        7.609739e-15         1.073514e-14
          24.1        1.346271e-14        7.900150e-15         1.115878e-14
          24.2        1.400555e-14        8.192050e-15         1.158563e-14
          24.3        1.455313e-14        8.484378e-15         1.201433e-14
          24.4        1.510639e-14        8.778054e-15         1.244602e-14
          24.5        1.566446e-14        9.072324e-15         1.287968e-14
          24.6        1.622741e-14        9.367275e-15         1.331547e-14
          24.7        1.690761e-14        9.759919e-15         1.387361e-14
          24.8        1.736548e-14        9.957447e-15         1.419104e-14
          24.9        1.806215e-14        1.035692e-14         1.476035e-14
          25.0        1.852114e-14        1.054942e-14         1.507363e-14
          25.1        5.294109e-14        3.005262e-14         4.299731e-14
          25.2        4.589155e-11        2.596357e-11         3.719529e-11
          25.3        1.257767e-12        7.091764e-13         1.017301e-12
          25.4        1.584800e-13        8.905429e-14         1.279151e-13
          25.5        6.404762e-15        3.586659e-15         5.158643e-15
          25.6        4.642601e-14        2.590958e-14         3.731491e-14
          25.7        3.918234e-15        2.179133e-15         3.142587e-15
          25.8        4.615578e-15        2.558098e-15         3.694046e-15
          25.9        2.001600e-14        1.105463e-14         1.598527e-14
          26.0        6.508911e-16        3.582205e-16         5.186992e-16
          26.1        4.288465e-15        2.351818e-15         3.410092e-15
          26.2        1.568716e-14        8.602928e-15         1.247409e-14
          26.3        9.608195e-16        5.231776e-16         7.606913e-16
          26.4        1.677840e-15        9.136038e-16         1.328364e-15
          26.5        1.565869e-14        8.465149e-15         1.234256e-14
          26.6        6.162680e-15        3.319459e-15         4.846737e-15
          26.7        3.240906e-16        1.739318e-16         2.543163e-16
          26.8        8.044960e-15        4.301658e-15         6.298713e-15
          26.9        2.973339e-14        1.584004e-14         2.322685e-14
          27.0        1.944768e-14        1.032204e-14         1.515737e-14
          27.1        9.609341e-15        5.081168e-15         7.472262e-15
          27.2        8.071117e-14        4.267795e-14         6.276132e-14
          27.3        9.042195e-13        4.745426e-13         6.998904e-13
          27.4        1.166105e-11        6.119824e-12         9.025968e-12
          27.5        9.881282e-10        5.146429e-10         7.612741e-10
          27.6        2.142203e-11        1.111446e-11         1.646523e-11
          27.7        3.181602e-12        1.644357e-12         2.439632e-12
          27.8        8.141000e-13        4.191178e-13         6.227583e-13
          27.9        2.054816e-13        1.053746e-13         1.568106e-13
          28.0        7.132907e-14        3.643520e-14         5.430272e-14
          28.1        6.523911e-14        3.319315e-14         4.954650e-14
          28.2        9.740815e-14        4.936903e-14         7.380238e-14
          28.3        1.235202e-13        6.236059e-14         9.336428e-14
          28.4        1.137738e-13        5.721588e-14         8.579148e-14
          28.5        7.722527e-14        3.868389e-14         5.809226e-14
          28.6        4.156279e-14        2.073932e-14         3.119141e-14
          28.7        2.132324e-14        1.064004e-14         1.600234e-14
          28.8        1.390872e-14        6.888395e-15         1.039029e-14
          28.9        1.533093e-14        7.592750e-15         1.145273e-14
          29.0        2.359001e-14        1.159516e-14         1.754138e-14
          29.1        3.910503e-14        1.914810e-14         2.901058e-14
          29.2        6.098383e-14        2.974725e-14         4.513613e-14
          29.3        8.803714e-14        4.277905e-14         6.500682e-14
          29.4        1.183028e-13        5.726536e-14         8.715033e-14
          29.5        1.583250e-13        7.634191e-14         1.163580e-13
          29.6        2.331174e-13        1.119681e-13         1.709172e-13
          29.7        3.844474e-13        1.846532e-13         2.818694e-13
          29.8        7.524508e-13        3.585927e-13         5.490554e-13
          29.9        2.040924e-12        9.726356e-13         1.489241e-12
          30.0        8.186784e-12        3.870836e-12         5.945064e-12
          30.1        5.203151e-11        2.450368e-11         3.769254e-11
          30.2        1.432122e-09        6.717580e-10         1.034933e-09
          30.3        8.476387e-10        3.960127e-10         6.110593e-10
          30.4        4.523440e-11        2.104833e-11         3.252920e-11
          30.5        9.228823e-12        4.277001e-12         6.620335e-12
          30.6        3.532138e-12        1.630286e-12         2.527504e-12
          30.7        1.896390e-12        8.717453e-13         1.353648e-12
          30.8        1.238737e-12        5.671050e-13         8.820072e-13
          30.9        9.133745e-13        4.164286e-13         6.487065e-13
          31.0        7.267667e-13        3.299915e-13         5.148774e-13
          31.1        6.647399e-13        3.005785e-13         4.697440e-13
          31.2        6.090657e-13        2.754041e-13         4.304013e-13
          31.3        5.057270e-13        2.267796e-13         3.555644e-13
          31.4        3.987160e-13        1.787934e-13         2.803276e-13
          31.5        3.295697e-13        1.465483e-13         2.305252e-13
          31.6        2.213857e-13        9.802710e-14         1.544546e-13
          31.7        1.690665e-13        7.454437e-14         1.176484e-13
          31.8        1.710041e-13        7.507721e-14         1.186870e-13
          31.9        2.194242e-13        9.592418e-14         1.518959e-13
          32.0        2.701104e-13        1.175759e-13         1.864940e-13
          32.1        2.912690e-13        1.262413e-13         2.005750e-13
          32.2        2.595869e-13        1.120223e-13         1.782850e-13
          32.3        1.953222e-13        8.392336e-14         1.337920e-13
          32.4        1.464197e-13        6.291160e-14         1.002947e-13
          32.5        1.453767e-13        6.191998e-14         9.905062e-14
          32.6        2.194209e-13        9.304625e-14         1.490978e-13
          32.7        3.703340e-13        1.563531e-13         2.509694e-13
          32.8        5.222196e-13        2.195044e-13         3.529430e-13
          32.9        5.636195e-13        2.358555e-13         3.798906e-13
          33.0        5.445300e-13        2.268481e-13         3.660209e-13
          33.1        7.489113e-13        3.106069e-13         5.020293e-13
          33.2        1.954222e-12        8.068692e-13         1.306404e-12
          33.3        7.040836e-12        2.893988e-12         4.693850e-12
          33.4        3.130714e-11        1.281014e-11         2.081357e-11
          33.5        2.770776e-10        1.128608e-10         1.836958e-10
          33.6        2.027812e-09        8.222179e-10         1.340634e-09
          33.7        1.727940e-10        6.974392e-11         1.139198e-10
          33.8        2.669930e-11        1.072715e-11         1.755288e-11
          33.9        8.813028e-12        3.524580e-12         5.777606e-12
          34.0        4.138737e-12        1.647572e-12         2.705587e-12
          34.1        2.115931e-12        8.383872e-13         1.379270e-12
          34.2        1.237172e-12        4.878695e-13         8.040970e-13
          34.3        1.060321e-12        4.181297e-13         6.891531e-13
          34.4        1.048126e-12        4.093606e-13         6.772175e-13
          34.5        8.301656e-13        3.226770e-13         5.348090e-13
          34.6        5.655325e-13        2.187487e-13         3.632398e-13
          34.7        5.515620e-13        2.122518e-13         3.531514e-13
          34.8        6.825380e-13        2.612744e-13         4.355981e-13
          34.9        6.172078e-13        2.362661e-13         3.939041e-13
          35.0        4.334379e-13        1.641672e-13         2.748213e-13
          35.1        4.649899e-13        1.751789e-13         2.938589e-13
          35.2        6.045292e-13        2.265284e-13         3.807846e-13
          35.3        5.120016e-13        1.908228e-13         3.214317e-13
          35.4        3.860587e-13        1.431089e-13         2.415616e-13
          35.5        4.958408e-13        1.828058e-13         3.092163e-13
          35.6        5.893353e-13        2.160919e-13         3.662882e-13
          35.7        4.369613e-13        1.593441e-13         2.706692e-13
          35.8        4.241708e-13        1.538314e-13         2.618588e-13
          35.9        6.024357e-13        2.172739e-13         3.706427e-13
          36.0        5.402227e-13        1.937605e-13         3.312362e-13
          36.1        4.292882e-13        1.531145e-13         2.623143e-13
          36.2        6.030986e-13        2.139058e-13         3.672519e-13
          36.3        6.487962e-13        2.288236e-13         3.937146e-13
          36.4        4.861174e-13        1.704834e-13         2.939724e-13
          36.5        6.371871e-13        2.222032e-13         3.839895e-13
          36.6        7.727818e-13        2.679545e-13         4.640701e-13
          36.7        5.925726e-13        2.042945e-13         3.545987e-13
          36.8        7.752685e-13        2.672804e-13         4.639249e-13
          36.9        9.960914e-13        3.394851e-13         5.918657e-13
          37.0        8.193116e-13        2.776244e-13         4.850934e-13
          37.1        1.184053e-12        3.988905e-13         6.985443e-13
          37.2        1.674296e-12        5.607672e-13         9.842287e-13
          37.3        1.735168e-12        5.777615e-13         1.016344e-12
          37.4        3.690071e-12        1.228689e-12         2.161394e-12
          37.5        7.366190e-12        2.423961e-12         4.283393e-12
          37.6        2.003786e-11        6.554669e-12         1.160932e-11
          37.7        1.318914e-10        4.288808e-11         7.613489e-11
          37.8        1.666465e-10        5.386600e-11         9.584334e-11
          37.9        2.674263e-11        8.592532e-12         1.532393e-11
          38.0        6.126412e-12        1.956605e-12         3.497507e-12
          38.1        2.433177e-12        7.723939e-13         1.383905e-12
          38.2        1.302506e-12        4.109747e-13         7.380642e-13
          38.3        1.011073e-12        3.170786e-13         5.707749e-13
          38.4        7.624893e-13        2.376610e-13         4.288230e-13
          38.5        6.514030e-13        2.017911e-13         3.649635e-13
          38.6        6.654479e-13        2.048738e-13         3.714179e-13
          38.7        5.286851e-13        1.617616e-13         2.939602e-13
          38.8        5.951378e-13        1.809650e-13         3.296441e-13
          38.9        5.343260e-13        1.614617e-13         2.948246e-13
          39.0        5.097296e-13        1.530670e-13         2.801693e-13
          39.1        5.708627e-13        1.703488e-13         3.125568e-13
          39.2        4.692014e-13        1.391300e-13         2.558977e-13
          39.3        5.687720e-13        1.686551e-13         3.102025e-13
          39.4        4.921689e-13        1.441000e-13         2.663354e-13
          39.5        5.101460e-13        1.484119e-13         2.749786e-13
          39.6        5.401146e-13        1.561250e-13         2.899834e-13
          39.7        4.672276e-13        1.341881e-13         2.498570e-13
          39.8        5.618982e-13        1.603408e-13         2.992937e-13
          39.9        4.693233e-13        1.339241e-13         2.499840e-13
          40.0        5.414074e-13        1.524941e-13         2.860756e-13
          40.1        4.906189e-13        1.372908e-13         2.582003e-13
          40.2        5.001729e-13        1.390466e-13         2.621640e-13
          40.3        5.316172e-13        1.477880e-13         2.786454e-13
          40.4        4.639421e-13        1.272830e-13         2.412037e-13
          40.5        5.430603e-13        1.480042e-13         2.811869e-13
          40.6        4.501044e-13        1.218561e-13         2.321024e-13
          40.7        5.413261e-13        1.455768e-13         2.779952e-13
          40.8        4.570017e-13        1.220776e-13         2.337225e-13
          40.9        5.227483e-13        1.387019e-13         2.662394e-13
          41.0        4.736150e-13        1.248172e-13         2.402118e-13
          41.1        4.969349e-13        1.300797e-13         2.509911e-13
          41.2        4.925783e-13        1.280624e-13         2.477468e-13
          41.3        4.747423e-13        1.225860e-13         2.377745e-13
          41.4        5.089826e-13        1.305262e-13         2.538448e-13
          41.5        4.598073e-13        1.171061e-13         2.283495e-13
          41.6        5.201480e-13        1.315615e-13         2.572184e-13
          41.7        4.524496e-13        1.136471e-13         2.227861e-13
          41.8        5.272227e-13        1.315131e-13         2.584970e-13
          41.9        4.588546e-13        1.144590e-13         2.249761e-13
          42.0        5.337074e-13        1.312790e-13         2.594289e-13
          42.1        4.601928e-13        1.124003e-13         2.227229e-13
          42.2        5.445631e-13        1.320711e-13         2.624122e-13
          42.3        4.857193e-13        1.178000e-13         2.340567e-13
          42.4        5.784549e-13        1.392999e-13         2.775285e-13
          42.5        5.209183e-13        1.236695e-13         2.477397e-13
          42.6        6.385191e-13        1.505084e-13         3.023331e-13
          42.7        6.372323e-13        1.491294e-13         3.003909e-13
          42.8        8.903103e-13        2.083565e-13         4.196917e-13
          42.9        1.143837e-12        2.638436e-13         5.344182e-13
          43.0        2.382354e-12        5.455376e-13         1.108088e-12
          43.1        4.528926e-12        1.029562e-12         2.097078e-12
          43.2        4.290292e-12        9.682044e-13         1.977646e-12
          43.3        1.750258e-12        3.920949e-13         8.031506e-13
          43.4        1.121138e-12        2.493119e-13         5.121276e-13
          43.5        7.060582e-13        1.558541e-13         3.210586e-13
          43.6        6.609388e-13        1.448172e-13         2.991716e-13
          43.7        5.635432e-13        1.277959e-13         2.539174e-13
          43.8        5.801460e-13        1.306078e-13         2.601953e-13
          43.9        4.976283e-13        1.112185e-13         2.221592e-13
          44.0        5.596518e-11        1.241696e-11         2.486937e-11
          44.1        6.341776e-11        1.396752e-11         2.805019e-11
          44.2        3.099206e-11        6.775717e-12         1.364407e-11
          44.3        2.812297e-11        6.103268e-12         1.232319e-11
          44.4        2.661291e-11        5.775554e-12         1.166150e-11
          44.5        1.582263e-11        3.383205e-12         6.868296e-12
          44.6        1.486440e-11        3.154602e-12         6.421803e-12
          44.7        3.276400e-11        6.901534e-12         1.408789e-11
          44.8        3.288158e-12        6.926301e-13         1.413844e-12
          44.9        1.661460e-11        3.473541e-12         7.109976e-12
          45.0        1.452793e-11        2.991741e-12         6.157731e-12
          45.1        9.250651e-12        1.890582e-12         3.902101e-12
          45.2        9.963141e-12        2.020711e-12         4.182360e-12
          45.3        9.874293e-12        2.002691e-12         4.145063e-12
          45.4        1.324367e-11        2.645287e-12         5.505804e-12
          45.5        6.836578e-12        1.355052e-12         2.828325e-12
          45.6        1.643769e-11        3.233055e-12         6.767205e-12
          45.7        9.030012e-12        1.762363e-12         3.699340e-12
          45.8        8.041304e-12        1.557233e-12         3.278076e-12
          45.9        7.007599e-12        1.346482e-12         2.842547e-12
          46.0        9.553502e-12        1.821365e-12         3.856087e-12
          46.1        8.849452e-12        1.673984e-12         3.554235e-12
          46.2        1.169723e-11        2.195261e-12         4.674518e-12
          46.3        1.538158e-12        2.867047e-13         6.120298e-13
          46.4        9.432308e-12        1.746848e-12         3.737833e-12
          46.5        7.823156e-12        1.439503e-12         3.087498e-12
          46.6        6.385677e-12        1.167402e-12         2.509846e-12
          46.7        9.430520e-12        1.712919e-12         3.691431e-12
          46.8        1.065502e-11        1.922782e-12         4.153603e-12
          46.9        9.163627e-12        1.653648e-12         3.572219e-12
          47.0        8.636367e-12        1.538357e-12         3.339063e-12
          47.1        1.386162e-11        2.453899e-12         5.338374e-12
          47.2        8.931513e-12        1.571290e-12         3.426129e-12
          47.3        1.111676e-11        1.955732e-12         4.264390e-12
          47.4        1.465629e-11        2.562411e-12         5.600034e-12
          47.5        1.099971e-11        1.899253e-12         4.169794e-12
          47.6        7.569046e-12        1.298739e-12         2.857940e-12
          47.7        1.566699e-11        2.671375e-12         5.892087e-12
          47.8        4.615460e-12        7.869812e-13         1.735796e-12
          47.9        1.376532e-11        2.317714e-12         5.135750e-12
          48.0        9.239740e-12        1.545985e-12         3.433613e-12
          48.1        1.127173e-11        1.874041e-12         4.171933e-12
          48.2        9.434773e-12        1.558719e-12         3.478068e-12
          48.3        1.062694e-11        1.744551e-12         3.901821e-12
          48.4        9.701532e-12        1.582502e-12         3.547685e-12
          48.5        1.091206e-11        1.768665e-12         3.974310e-12
          48.6        2.709999e-11        4.364479e-12         9.830310e-12
          48.7        1.542044e-11        2.467578e-12         5.570967e-12
          48.8        1.445418e-11        2.298202e-12         5.200773e-12
          48.9        1.753484e-11        2.770150e-12         6.283611e-12
          49.0        2.056022e-11        3.227195e-12         7.337723e-12
          49.1        2.577510e-11        4.019766e-12         9.161458e-12
          49.2        3.377636e-11        5.233684e-12         1.195640e-11
          49.3        2.218956e-11        3.416047e-12         7.822621e-12
          49.4        5.663234e-11        8.718458e-12         1.996495e-11
          49.5        6.793094e-11        1.032258e-11         2.375161e-11
          49.6        8.690584e-11        1.312060e-11         3.026167e-11
          49.7        1.453154e-10        2.179552e-11         5.039110e-11
          49.8        2.659627e-10        3.989113e-11         9.222804e-11
          49.9        4.291632e-10        6.394954e-11         1.482068e-10
          50.0        8.483805e-10        1.247705e-10         2.905580e-10
          50.1        2.401734e-09        3.509047e-10         8.191440e-10
          50.2        6.152071e-09        8.929373e-10         2.089500e-09
          50.3        1.098270e-08        1.594075e-09         3.730183e-09
          50.4        1.190473e-08        1.705178e-09         4.009601e-09
          50.5        7.929063e-09        1.128254e-09         2.659449e-09
          50.6        3.619349e-09        5.115883e-10         1.208837e-09
          50.7        1.431568e-09        2.010091e-10         4.761257e-10
          50.8        6.151502e-10        8.579970e-11         2.037303e-10
          50.9        4.452088e-10        6.168444e-11         1.468278e-10
          51.0        2.813169e-10        3.871725e-11         9.238519e-11
          51.1        1.752477e-10        2.395763e-11         5.730769e-11
          51.2        1.274989e-10        1.731374e-11         4.151708e-11
          51.3        1.087836e-10        1.467332e-11         3.527242e-11
          51.4        8.723340e-11        1.168730e-11         2.816425e-11
          51.5        6.657367e-11        8.859479e-12         2.140262e-11
          51.6        5.481734e-11        7.245825e-12         1.754782e-11
          51.7        5.449320e-11        7.154219e-12         1.736922e-11
          51.8        4.248407e-11        5.539925e-12         1.348350e-11
          51.9        3.656319e-11        4.767841e-12         1.160434e-11
          52.0        3.422467e-11        4.402414e-12         1.076882e-11
          52.1        3.029637e-11        3.870609e-12         9.491762e-12
          52.2        2.714285e-11        3.444076e-12         8.467029e-12
          52.3        3.488806e-11        4.426842e-12         1.088309e-11
          52.4        1.749132e-11        2.204312e-12         5.432795e-12
          52.5        2.424159e-11        3.013310e-12         7.464264e-12
          52.6        2.119585e-11        2.616556e-12         6.497957e-12
          52.7        2.331846e-11        2.858792e-12         7.117567e-12
          52.8        2.315242e-11        2.838436e-12         7.066888e-12
          52.9        2.186112e-11        2.643290e-12         6.614621e-12
          53.0        2.222661e-11        2.668910e-12         6.695772e-12
          53.1        1.281622e-11        1.528249e-12         3.843913e-12
          53.2        2.056568e-11        2.435339e-12         6.141142e-12
          53.3        1.863102e-11        2.190900e-12         5.538936e-12
          53.4        1.694553e-11        1.978768e-12         5.015567e-12
          53.5        1.646356e-11        1.909098e-12         4.851429e-12
          53.6        2.002749e-11        2.306128e-12         5.875503e-12
          53.7        2.917499e-11        3.335845e-12         8.521048e-12
          53.8        2.644090e-11        3.002046e-12         7.688269e-12
          53.9        9.484045e-12        1.069220e-12         2.745410e-12
          54.0        2.250208e-11        2.518934e-12         6.484681e-12
          54.1        1.783925e-11        1.982893e-12         5.118011e-12
          54.2        2.055799e-11        2.268915e-12         5.871583e-12
          54.3        2.056297e-11        2.253460e-12         5.846778e-12
          54.4        1.714195e-11        1.878556e-12         4.874060e-12
          54.5        2.203691e-11        2.380787e-12         6.209650e-12
          54.6        1.260712e-11        1.352367e-12         3.536529e-12
          54.7        2.989351e-11        3.183824e-12         8.347841e-12
          54.8        2.162696e-11        2.303391e-12         6.039386e-12
          54.9        2.047067e-11        2.164618e-12         5.690574e-12
          55.0        2.258946e-11        2.354613e-12         6.222829e-12
          55.1        2.437136e-11        2.522185e-12         6.683328e-12
          55.2        2.702743e-11        2.775690e-12         7.375847e-12
          55.3        2.689185e-11        2.761765e-12         7.338844e-12
          55.4        2.769117e-11        2.797978e-12         7.479610e-12
          55.5        2.383967e-11        2.389295e-12         6.406217e-12
          55.6        2.496993e-11        2.482326e-12         6.675553e-12
          55.7        2.856397e-11        2.816365e-12         7.596766e-12
          55.8        2.558193e-11        2.501869e-12         6.768693e-12
          55.9        2.316428e-11        2.246802e-12         6.097097e-12
          56.0        2.881339e-11        2.771819e-12         7.544600e-12
          56.1        1.886628e-11        1.799631e-12         4.913640e-12
          56.2        3.035098e-11        2.870441e-12         7.862042e-12
          56.3        2.935618e-11        2.752364e-12         7.562713e-12
          56.4        2.817188e-11        2.618548e-12         7.217938e-12
