; Effective Area Spectral Curve for GOES-16 SUVI FM1
; This file contains the all the components used in the
; computation of the effective area(lam):
; EA(lam) = PM(lam) * SM(lam) * EntFilt(lam) * FW1(lam) * ...
;           FW2(lam) * QE(lam) * Geom_Area
; Degradation due to contamination is not included
;
; File Generated 12-Apr-2019
;-------------------------------------------------------
; Geometric Area = 19.362316 cm^2
; EA_ThinOpen(131.2A) = 7.802481e-01 > 4.280000e-02
; Wavelength[A]	EA_Thin/Open[cm^2]	EA_Thin/Thin[cm^2]	EA_Thick/Open[cm^2]
34.3	4.0803E-13	8.05973E-15	3.42965E-15
34.4	3.0681E-13	5.96302E-15	2.55824E-15
34.5	2.2249E-13	4.25447E-15	1.84022E-15
34.6	1.8217E-13	3.42733E-15	1.49463E-15
34.7	1.4692E-13	2.7195E-15	1.1957E-15
34.8	1.2047E-13	2.19389E-15	9.72559E-16
34.9	1.0103E-13	1.81009E-15	8.09037E-16
35	8.3807E-14	1.47718E-15	6.65699E-16
35.1	7.6219E-14	1.3216E-15	6.00518E-16
35.2	6.9184E-14	1.18013E-15	5.40672E-16
35.3	6.2530E-14	1.04925E-15	4.84706E-16
35.4	5.6253E-14	9.28534E-16	4.32506E-16
35.5	5.0469E-14	8.19427E-16	3.84868E-16
35.6	4.6757E-14	7.46762E-16	3.53658E-16
35.7	4.3274E-14	6.79801E-16	3.24635E-16
35.8	4.1444E-14	6.44125E-16	3.09267E-16
35.9	4.0701E-14	6.26414E-16	3.02256E-16
36	3.9971E-14	6.09187E-16	2.95401E-16
36.1	3.8706E-14	5.84169E-16	2.84677E-16
36.2	3.7479E-14	5.60142E-16	2.74323E-16
36.3	3.7238E-14	5.58931E-16	2.73156E-16
36.4	3.7733E-14	5.7513E-16	2.78935E-16
36.5	3.8223E-14	5.91575E-16	2.84737E-16
36.6	3.9767E-14	6.24881E-16	2.9851E-16
36.7	4.1365E-14	6.59864E-16	3.12866E-16
36.8	4.3245E-14	7.0026E-16	3.29558E-16
36.9	4.5436E-14	7.46764E-16	3.48858E-16
